dataset,exp,pred,err,marvin_kind,smarts_agreed,n_atoms
novartis,8.2,7.8622342033898285,0.3377657966101708,acid,True,19
novartis,10.0,8.206839080459769,1.793160919540231,acid,True,15
novartis,7.5,6.731824712643679,0.7681752873563212,acid,False,25
novartis,7.35,8.186277261682244,0.8362772616822447,acid,False,20
novartis,5.8,6.731824712643679,0.9318247126436789,acid,True,16
novartis,4.6,4.5221212121212115,0.0778787878787881,base,True,28
novartis,8.4,8.206839080459769,0.1931609195402313,base,True,10
novartis,4.9,5.0794,0.17939999999999934,base,False,25
novartis,4.8,4.335054347826087,0.46494565217391326,base,True,20
novartis,9.0,9.14393806081081,0.14393806081080918,base,True,12
novartis,8.0,6.9696753246753245,1.0303246753246755,base,True,24
novartis,3.6,4.335054347826087,0.7350543478260865,base,True,17
avlilumove,7.42,6.9696753246753245,0.45032467532467546,base,True,15
avlilumove,9.5,9.823333333333332,0.32333333333333236,base,True,10
avlilumove,9.1,9.624340659340662,0.5243406593406625,base,True,9
avlilumove,3.6,3.9314285714285715,0.3314285714285714,acid,True,14
avlilumove,9.4,9.627473615384616,0.22747361538461597,base,True,11
avlilumove,9.0,9.288163583333333,0.2881635833333327,base,True,10
avlilumove,7.96,8.186277261682244,0.22627726168224438,base,True,27
avlilumove,3.73,3.1534745762711864,0.5765254237288135,acid,True,22
avlilumove,9.92,9.803502373134329,0.11649762686567122,base,True,21
avlilumove,8.8,9.253928568965518,0.4539285689655177,base,True,21
avlilumove,4.44,4.797881355932203,0.3578813559322027,acid,True,15
avlilumove,4.31,4.032027358208956,0.27797264179104353,acid,True,30
avlilumove,7.34,7.309510489510489,0.03048951048951043,base,True,22
avlilumove,8.48,9.624340659340662,1.1443406593406618,base,True,28
avlilumove,7.9,8.366047614285712,0.46604761428571173,base,True,11
avlilumove,5.15,4.480833333333332,0.6691666666666682,acid,True,22
avlilumove,10.55,10.430266660000003,0.11973333999999802,base,True,9
avlilumove,7.4,7.843760692307693,0.4437606923076922,base,True,20
avlilumove,11.4,11.33,0.07000000000000028,base,True,9
avlilumove,6.325,5.239545454545454,1.085454545454546,acid,True,19
avlilumove,9.06,9.14393806081081,0.08393806081080868,base,True,25
avlilumove,8.83,8.893923606060604,0.06392360606060343,base,True,39
avlilumove,8.79,8.565273105042015,0.2247268949579837,base,True,39
avlilumove,9.52,9.624340659340662,0.10434065934066261,base,True,24
avlilumove,3.56,4.141193181818182,0.5811931818181821,acid,True,16
avlilumove,7.85,8.498472216666666,0.6484722166666668,base,True,22
avlilumove,3.6,4.046744479674798,0.4467444796747979,acid,True,20
avlilumove,3.65,4.335054347826087,0.6850543478260867,acid,True,22
avlilumove,4.77,5.487261902597403,0.7172619025974036,acid,True,25
avlilumove,4.87,4.912559525510205,0.04255952551020492,acid,True,25
avlilumove,9.0,8.893923606060604,0.1060763939393965,base,True,21
avlilumove,9.48,9.29679803448276,0.18320196551723988,base,True,13
avlilumove,7.72,7.73361111111111,0.013611111111110574,base,True,27
avlilumove,8.8,9.14393806081081,0.34393806081080847,base,True,18
avlilumove,9.66,8.893923606060604,0.7660763939393966,base,True,24
avlilumove,7.1,6.538719138888889,0.5612808611111104,base,True,26
avlilumove,5.4,6.063095238095238,0.663095238095238,base,True,21
avlilumove,5.4,6.322536764705881,0.9225367647058809,base,True,21
avlilumove,9.3,9.624340659340662,0.3243406593406615,base,True,25
avlilumove,10.9,11.023409090909093,0.12340909090909236,base,True,4
avlilumove,8.28,8.893923606060604,0.6139236060606041,base,True,22
avlilumove,8.7,8.565273105042015,0.13472689495798384,base,True,22
avlilumove,8.15,8.565273105042015,0.4152731050420151,base,True,14
avlilumove,6.0,6.731824712643679,0.7318247126436788,base,True,33
avlilumove,9.56,9.624340659340662,0.06434065934066169,base,True,19
avlilumove,8.4,7.8622342033898285,0.5377657966101719,base,True,27
avlilumove,4.7,4.340000000000001,0.35999999999999943,acid,True,15
avlilumove,9.99,9.803502373134329,0.1864976268656715,base,True,12
avlilumove,9.32,9.624340659340662,0.3043406593406619,base,True,15
avlilumove,8.7,8.565273105042015,0.13472689495798384,base,True,19
avlilumove,8.22,8.498472216666666,0.2784722166666658,base,True,22
avlilumove,9.23,9.242594139534889,0.012594139534888527,base,True,21
avlilumove,9.86,9.803502373134329,0.056497626865670725,base,True,12
avlilumove,3.86,3.5155797142857144,0.3444202857142855,acid,True,6
avlilumove,9.05,9.288163583333333,0.23816358333333199,base,True,11
avlilumove,5.04,5.0794,0.03939999999999966,acid,True,28
avlilumove,5.03,4.912559525510205,0.11744047448979522,acid,True,28
avlilumove,3.86,3.5155797142857144,0.3444202857142855,acid,True,6
avlilumove,9.94,9.897166666666665,0.04283333333333417,base,True,10
avlilumove,9.19,9.253928568965518,0.0639285689655189,base,True,11
avlilumove,8.7,9.081432480324297,0.3814324803242979,base,True,21
avlilumove,8.7,8.498472216666666,0.20152778333333288,base,True,8
avlilumove,9.5,8.893923606060604,0.6060763939393965,base,True,9
avlilumove,9.3,9.624340659340662,0.3243406593406615,base,True,16
avlilumove,9.4,9.14393806081081,0.2560619391891912,base,True,15
avlilumove,9.8,9.890595890410959,0.09059589041095784,base,True,14
avlilumove,9.3,9.662797607142858,0.36279760714285736,base,True,15
avlilumove,9.27,9.624340659340662,0.3543406593406626,base,True,23
avlilumove,8.5,8.893923606060604,0.3939236060606035,base,True,14
avlilumove,9.61,8.893923606060604,0.7160763939393959,base,True,22
avlilumove,10.195,10.478095214285714,0.28309521428571394,base,True,10
avlilumove,9.84,9.253928568965518,0.5860714310344814,base,True,21
avlilumove,9.84,8.893923606060604,0.9460763939393964,base,True,21
avlilumove,10.37,10.430266660000003,0.06026666000000347,base,True,12
avlilumove,10.45,10.210909090909091,0.23909090909090835,base,True,13
avlilumove,8.0,9.14393806081081,1.1439380608108092,base,True,20
avlilumove,9.99,9.897166666666665,0.09283333333333488,base,True,11
avlilumove,9.73,9.803502373134329,0.07350237313432828,base,True,12
avlilumove,9.9,9.288163583333333,0.6118364166666677,base,True,27
avlilumove,2.82,3.9314285714285715,1.1114285714285717,acid,True,24
avlilumove,3.21,3.4122093023255813,0.20220930232558132,acid,True,14
avlilumove,10.0,9.29679803448276,0.7032019655172395,base,True,27
avlilumove,7.6,7.8622342033898285,0.26223420338982883,base,True,24
avlilumove,7.5,8.186277261682244,0.6862772616822443,base,True,20
avlilumove,7.16,8.186277261682244,1.0262772616822442,base,True,21
avlilumove,7.54,8.190700729309155,0.6507007293091549,base,True,21
avlilumove,10.0,9.624340659340662,0.3756593406593378,base,True,26
avlilumove,3.4,2.6836,0.7163999999999997,acid,True,31
avlilumove,7.45,6.9696753246753245,0.4803246753246757,base,True,26
avlilumove,7.5,7.573578231292517,0.07357823129251706,base,True,7
avlilumove,9.4,8.893923606060604,0.5060763939393969,base,True,6
avlilumove,8.8,9.662797607142858,0.8627976071428574,base,True,14
avlilumove,9.3,9.803502373134329,0.503502373134328,base,True,14
avlilumove,4.0,4.912559525510205,0.912559525510205,base,True,8
avlilumove,2.0,4.032027358208956,2.032027358208956,base,True,31
avlilumove,8.76,9.14393806081081,0.3839380608108094,base,True,27
avlilumove,7.8,8.893923606060604,1.0939236060606037,base,True,12
avlilumove,8.1,8.565273105042015,0.4652731050420158,base,True,19
avlilumove,7.4,7.548,0.1479999999999997,base,True,18
avlilumove,7.4,7.309510489510489,0.09048951048951093,base,True,18
avlilumove,7.6,7.843760692307693,0.24376069230769293,base,False,28
avlilumove,3.3,4.046744479674798,0.7467444796747982,acid,True,18
avlilumove,2.64,3.1534745762711864,0.5134745762711863,acid,True,13
avlilumove,3.62,3.5155797142857144,0.10442028571428574,acid,True,13
avlilumove,2.9,4.032027358208956,1.1320273582089562,acid,True,20
avlilumove,3.4,3.5155797142857144,0.11557971428571445,acid,True,23
avlilumove,4.09,3.5155797142857144,0.5744202857142855,acid,True,20
avlilumove,2.32,2.6836,0.36360000000000037,acid,True,11
avlilumove,8.4,8.366047614285712,0.03395238571428827,base,True,15
avlilumove,8.26,7.309510489510489,0.9504895104895104,base,True,25
avlilumove,5.4,7.573578231292517,2.1735782312925167,base,True,8
avlilumove,8.08,8.186277261682244,0.10627726168224427,base,True,8
avlilumove,10.4,10.210909090909091,0.18909090909090942,base,True,15
avlilumove,10.5,10.430266660000003,0.06973333999999731,base,True,13
avlilumove,10.0,9.890595890410959,0.10940410958904145,base,True,14
avlilumove,10.4,10.210909090909091,0.18909090909090942,base,True,12
avlilumove,9.2,9.288163583333333,0.0881635833333334,base,True,13
avlilumove,9.9,9.803502373134329,0.09649762686567165,base,True,11
avlilumove,9.0,8.893923606060604,0.1060763939393965,base,True,10
avlilumove,8.37,7.763888885416667,0.6061111145833324,base,True,18
avlilumove,9.0,9.14393806081081,0.14393806081080918,base,True,12
avlilumove,8.9,8.186277261682244,0.713722738317756,base,True,12
