dataset,exp,pred,err,marvin_kind,smarts_agreed,n_atoms
novartis,9.01,8.97068085106383,0.03931914893616906,acid,True,31
novartis,3.4,4.734615560000001,1.334615560000001,acid,True,36
novartis,3.5,4.436424273809522,0.9364242738095223,acid,True,35
novartis,9.2,9.350999999999997,0.15099999999999802,base,True,34
novartis,10.7,9.350999999999997,1.349000000000002,base,True,32
novartis,10.2,9.325301218604645,0.8746987813953542,base,True,33
novartis,8.6,8.573019404109592,0.026980595890407244,base,True,26
novartis,4.266667,4.734615560000001,0.46794856000000085,base,True,33
novartis,7.6,6.719076086956522,0.8809239130434774,acid,True,30
novartis,4.25,5.639846153846156,1.3898461538461557,base,True,14
novartis,2.9,3.6104060000000002,0.7104060000000003,acid,True,9
novartis,6.0,6.869943181818183,0.8699431818181829,base,True,32
novartis,4.8,6.869943181818183,2.069943181818183,base,False,34
novartis,4.2,6.256246753246753,2.0562467532467528,base,True,23
novartis,8.2,7.936887176923076,0.2631128230769235,base,True,31
novartis,8.25,8.039404759740263,0.21059524025973708,base,True,31
novartis,7.17,8.469807825622778,1.2998078256227785,base,False,44
novartis,4.0,3.6427796610169487,0.3572203389830513,acid,True,20
novartis,8.9,8.67125,0.2287499999999998,base,True,29
novartis,6.07,6.869943181818183,0.7999431818181826,base,False,25
novartis,9.1,9.350999999999997,0.25099999999999767,base,True,31
novartis,4.4,5.639846153846156,1.2398461538461554,base,False,27
novartis,5.2,5.487720588235295,0.28772058823529445,base,True,29
novartis,5.3,6.719076086956522,1.4190760869565224,base,True,24
novartis,7.5,7.141081081081082,0.3589189189189179,acid,True,12
novartis,8.1,8.67125,0.5712500000000009,base,True,31
novartis,4.1,5.745344648148148,1.6453446481481482,acid,True,19
novartis,10.91,8.573019404109592,2.3369805958904077,acid,True,49
novartis,5.0,6.719076086956522,1.7190760869565223,base,True,22
novartis,4.9,5.487720588235295,0.5877205882352943,base,True,13
novartis,9.4,7.882941176470586,1.517058823529414,acid,False,28
novartis,6.37,6.719076086956522,0.34907608695652215,base,True,30
novartis,8.3,7.70221153846154,0.5977884615384603,acid,True,25
novartis,6.5,6.869943181818183,0.36994318181818286,base,True,19
novartis,7.1,6.860833333333333,0.23916666666666675,base,False,25
novartis,7.32,7.936887176923076,0.6168871769230755,base,True,34
novartis,6.25,8.255714285714285,2.0057142857142853,base,True,19
novartis,5.6,6.695,1.0950000000000006,base,True,17
novartis,4.65,7.31921875,2.6692187499999998,base,False,32
novartis,8.3,8.97068085106383,0.67068085106383,base,True,30
novartis,7.5,8.039404759740263,0.5394047597402629,base,True,14
novartis,3.8,5.745344648148148,1.945344648148148,base,False,35
novartis,9.4,9.577803681818182,0.1778036818181814,base,True,26
novartis,5.3,5.745344648148148,0.445344648148148,base,True,24
novartis,8.4,7.936887176923076,0.4631128230769246,acid,True,31
novartis,8.2,7.839775835616437,0.3602241643835624,base,True,34
novartis,3.41,3.518355196721312,0.10835519672131166,acid,True,32
novartis,5.522,5.745344648148148,0.22334464814814758,base,True,18
novartis,8.65,8.413201749999999,0.23679825000000143,acid,True,24
novartis,5.283333,6.887499999999998,1.6041669999999986,base,True,30
novartis,8.6,5.745344648148148,2.854655351851852,acid,True,22
novartis,8.4,5.4097353917525774,2.990264608247423,acid,True,28
novartis,8.35,5.487720588235295,2.862279411764705,acid,True,27
novartis,8.35,5.745344648148148,2.604655351851852,acid,True,21
novartis,4.9,4.436424273809522,0.46357572619047804,base,True,27
novartis,4.8,3.9822482125000005,0.8177517874999993,base,True,27
novartis,7.31,7.781019669605901,0.47101966960590147,acid,True,21
novartis,3.84,4.734615560000001,0.894615560000001,base,True,27
novartis,7.7,7.336062992125985,0.3639370078740152,base,True,42
novartis,10.4,7.839775835616437,2.5602241643835635,acid,True,22
novartis,9.1,9.52658441818182,0.4265844181818199,base,True,30
novartis,8.4,8.97068085106383,0.5706808510638304,base,True,22
novartis,7.8,9.070845959595959,1.2708459595959587,base,True,35
novartis,7.9,8.916187817258882,1.0161878172588814,base,True,36
novartis,8.59,7.936887176923076,0.6531128230769241,base,True,28
novartis,7.955,7.336062992125985,0.6189370078740151,base,True,28
novartis,8.6,8.573019404109592,0.026980595890407244,base,True,26
novartis,7.74,7.882941176470586,0.14294117647058613,acid,True,19
novartis,3.86,4.5825324675324675,0.7225324675324676,acid,True,24
novartis,9.0,8.255714285714285,0.7442857142857147,base,True,22
novartis,8.5,9.350999999999997,0.8509999999999973,base,True,21
novartis,4.4,7.141081081081082,2.7410810810810817,base,False,30
novartis,4.94,7.31921875,2.3792187499999997,base,False,30
novartis,4.8,6.719076086956522,1.9190760869565224,base,False,33
novartis,4.7,7.70221153846154,3.00221153846154,base,False,31
novartis,4.75,7.336062992125985,2.586062992125985,base,False,33
novartis,4.7,5.8998125,1.1998125000000002,base,False,33
novartis,7.9,7.336062992125985,0.5639370078740154,base,True,12
novartis,9.43,7.549512195121951,1.8804878048780491,base,True,24
novartis,9.46,7.936887176923076,1.523112823076925,acid,True,26
novartis,8.3,9.325301218604645,1.0253012186046444,base,True,36
novartis,4.63,4.459917525773197,0.17008247422680256,base,True,24
novartis,3.4,5.4097353917525774,2.0097353917525775,base,False,31
novartis,2.3,2.9750944499999994,0.6750944499999996,acid,True,17
novartis,3.35,3.3,0.050000000000000266,acid,True,17
novartis,3.5,3.9822482125000005,0.4822482125000005,acid,True,18
novartis,3.6,6.719076086956522,3.119076086956522,base,True,34
novartis,3.9,5.154869796875001,1.2548697968750013,base,False,29
novartis,4.2,3.911992385786802,0.288007614213198,acid,True,20
novartis,5.2,5.138868308641974,0.06113169135802643,base,True,23
novartis,2.7,5.4097353917525774,2.7097353917525773,base,True,36
novartis,3.8,4.810175438596493,1.0101754385964936,acid,True,21
novartis,9.8,8.916187817258882,0.883812182741119,acid,True,12
novartis,7.6,6.887499999999998,0.7125000000000012,base,True,12
novartis,8.35,8.469807825622778,0.11980782562277881,base,True,36
novartis,4.2,7.141081081081082,2.941081081081082,base,True,29
novartis,8.6,8.715,0.11500000000000021,base,True,18
novartis,3.9,3.9822482125000005,0.08224821250000058,base,True,20
novartis,4.0,3.6427796610169487,0.3572203389830513,acid,True,22
novartis,5.2,6.869943181818183,1.6699431818181827,acid,True,24
novartis,4.35,4.810175438596493,0.4601754385964938,base,True,23
novartis,4.45,5.138868308641974,0.6888683086419736,acid,True,20
novartis,5.0,5.4097353917525774,0.40973539175257745,base,False,26
novartis,4.28,5.138868308641974,0.8588683086419735,base,False,29
novartis,9.0,8.469807825622778,0.5301921743772215,base,True,33
novartis,4.7,6.256246753246753,1.5562467532467528,base,True,26
novartis,5.1,5.745344648148148,0.6453446481481482,base,True,21
novartis,8.5,8.916187817258882,0.41618781725888176,base,True,37
novartis,6.0,4.810175438596493,1.1898245614035066,base,True,28
novartis,6.0,5.4097353917525774,0.5902646082474226,base,True,25
novartis,4.18,5.487720588235295,1.307720588235295,base,False,28
novartis,10.01,8.573019404109592,1.4369805958904074,acid,True,22
novartis,8.9,8.916187817258882,0.01618781725888141,base,True,24
novartis,3.87,3.6427796610169487,0.22722033898305138,acid,False,20
novartis,7.2,6.961341463414633,0.2386585365853673,base,True,22
novartis,8.375,8.790000000000001,0.4150000000000009,base,True,27
novartis,6.8,6.860833333333333,0.06083333333333307,acid,True,19
novartis,5.2,7.141081081081082,1.941081081081082,base,True,13
novartis,6.5,5.138868308641974,1.3611316913580263,acid,True,15
novartis,9.5,9.350999999999997,0.14900000000000269,base,True,24
novartis,5.3,5.487720588235295,0.1877205882352948,base,True,18
novartis,4.94,4.810175438596493,0.12982456140350696,acid,False,17
novartis,4.1,5.095368421052631,0.995368421052631,base,True,16
novartis,10.2,8.469807825622778,1.7301921743772208,base,True,20
novartis,3.7,3.6427796610169487,0.057220338983051455,acid,False,12
novartis,3.7,5.4097353917525774,1.7097353917525773,acid,True,28
novartis,4.5,5.4097353917525774,0.9097353917525774,acid,True,23
novartis,7.0,6.887499999999998,0.1125000000000016,base,True,27
novartis,5.3,5.4097353917525774,0.10973539175257763,base,True,18
novartis,4.6,4.5825324675324675,0.017467532467532187,base,True,18
novartis,3.9,2.9750944499999994,0.9249055500000005,acid,True,18
novartis,7.5,6.526707692307693,0.973292307692307,acid,False,19
novartis,8.3,6.526707692307693,1.7732923076923077,acid,False,19
novartis,4.2,3.9822482125000005,0.21775178749999968,acid,True,30
novartis,4.5,4.459917525773197,0.04008247422680267,acid,True,32
novartis,5.4,4.734615560000001,0.6653844399999995,base,True,22
novartis,4.0,3.911992385786802,0.0880076142131978,base,False,27
novartis,9.55,8.469807825622778,1.0801921743772223,base,True,11
novartis,8.26,8.469807825622778,0.20980782562277867,acid,True,25
novartis,3.9,3.6104060000000002,0.2895939999999997,base,True,18
novartis,7.5,6.860833333333333,0.6391666666666671,base,True,11
novartis,10.8,8.916187817258882,1.883812182741119,acid,True,20
novartis,2.9,5.095368421052631,2.1953684210526307,base,False,11
novartis,6.9,6.719076086956522,0.1809239130434781,base,True,17
novartis,5.6,5.4097353917525774,0.1902646082474222,base,False,23
novartis,6.9,5.095368421052631,1.8046315789473697,base,True,17
novartis,4.7,4.436424273809522,0.26357572619047787,base,False,18
novartis,4.5,4.5420485157232715,0.04204851572327151,base,False,18
novartis,6.1,6.719076086956522,0.6190760869565226,base,True,24
novartis,5.1,6.719076086956522,1.6190760869565226,base,True,25
novartis,3.6,6.256246753246753,2.656246753246753,base,False,29
novartis,9.9,8.916187817258882,0.9838121827411186,acid,True,17
novartis,8.77,7.882941176470586,0.8870588235294132,base,False,29
novartis,5.9,6.526707692307693,0.6267076923076926,base,True,34
novartis,8.7,8.573019404109592,0.1269805958904069,acid,True,17
novartis,8.4,8.573019404109592,0.17301940410959205,acid,True,18
novartis,3.4,4.459917525773197,1.0599175257731974,acid,True,21
novartis,3.8,5.639846153846156,1.839846153846156,base,False,23
novartis,5.2,5.138868308641974,0.06113169135802643,base,True,27
novartis,6.3,6.961341463414633,0.6613414634146331,acid,True,18
novartis,7.2,8.039404759740263,0.8394047597402627,acid,True,17
novartis,4.1,4.728750000000001,0.628750000000001,base,True,25
novartis,3.2,3.3,0.09999999999999964,acid,True,24
novartis,3.3,3.0282926829268293,0.27170731707317053,acid,True,25
novartis,10.5,7.70221153846154,2.7977884615384596,acid,False,22
novartis,5.8,5.398785689432962,0.4012143105670374,acid,True,21
novartis,5.7,5.138868308641974,0.5611316913580264,acid,True,23
novartis,3.51,3.6427796610169487,0.13277966101694894,acid,True,18
novartis,3.48,3.5604799999999996,0.08047999999999966,acid,True,19
novartis,3.0,3.911992385786802,0.9119923857868022,acid,True,18
novartis,3.5,3.9822482125000005,0.4822482125000005,acid,True,21
novartis,3.9,4.027939814777769,0.12793981477776883,acid,True,15
novartis,4.1,3.9822482125000005,0.11775178749999915,acid,True,24
novartis,3.2,4.5420485157232715,1.3420485157232713,acid,True,28
novartis,4.2,4.436424273809522,0.23642427380952213,acid,True,30
novartis,4.45,4.758333333333334,0.30833333333333357,acid,True,24
novartis,3.9,3.4499400000000002,0.4500599999999997,acid,True,24
novartis,3.9,3.0456825396825393,0.8543174603174606,acid,True,21
novartis,4.39,3.518355196721312,0.8716448032786879,acid,True,26
novartis,3.3,6.256246753246753,2.956246753246753,base,False,32
novartis,3.3,5.639846153846156,2.339846153846156,base,False,29
novartis,11.7,10.698139534883722,1.0018604651162768,acid,True,15
novartis,8.3,8.573019404109592,0.2730194041095917,acid,True,13
novartis,3.8,6.256246753246753,2.456246753246753,base,False,22
novartis,3.9,6.719076086956522,2.8190760869565223,base,False,32
novartis,3.8,6.256246753246753,2.456246753246753,base,False,28
novartis,3.75,6.719076086956522,2.9690760869565223,base,False,32
novartis,3.6,5.487720588235295,1.8877205882352945,base,False,29
novartis,9.3,8.039404759740263,1.2605952402597378,acid,True,32
novartis,8.7,7.70221153846154,0.9977884615384589,acid,False,21
novartis,5.3,4.5420485157232715,0.7579514842767283,acid,True,11
novartis,8.55,7.839775835616437,0.7102241643835638,base,True,28
novartis,8.845,8.916187817258882,0.07118781725888113,base,True,25
novartis,7.3,8.469807825622778,1.1698078256227786,acid,True,25
novartis,8.2,6.256246753246753,1.9437532467532463,acid,False,31
novartis,6.4,5.138868308641974,1.2611316913580266,base,True,27
novartis,7.87,8.039404759740263,0.1694047597402628,acid,True,21
novartis,7.94,8.039404759740263,0.09940475974026253,acid,True,21
novartis,4.42,3.9822482125000005,0.43775178749999943,acid,False,24
novartis,8.1,8.039404759740263,0.06059524025973673,acid,True,19
novartis,9.75,9.325301218604645,0.4246987813953549,acid,True,23
novartis,8.2,8.039404759740263,0.16059524025973637,acid,True,19
novartis,10.0,9.350999999999997,0.6490000000000027,acid,True,15
novartis,7.5,6.719076086956522,0.7809239130434777,acid,False,25
novartis,7.35,8.039404759740263,0.6894047597402633,acid,False,20
novartis,5.8,6.526707692307693,0.7267076923076932,acid,True,16
novartis,4.6,5.154869796875001,0.5548697968750016,base,True,28
novartis,8.4,8.04327737795078,0.35672262204922056,base,True,10
novartis,4.9,5.4097353917525774,0.5097353917525771,base,False,25
novartis,4.8,4.810175438596493,0.010175438596493613,base,True,20
novartis,9.0,8.916187817258882,0.08381218274111824,base,True,12
novartis,8.0,6.719076086956522,1.2809239130434777,base,True,24
novartis,3.6,4.5825324675324675,0.9825324675324674,base,True,17
avlilumove,7.42,7.882941176470586,0.4629411764705864,base,True,15
avlilumove,9.5,9.66130680681818,0.16130680681818,base,True,10
avlilumove,9.1,9.350999999999997,0.25099999999999767,base,True,9
avlilumove,3.6,3.911992385786802,0.3119923857868021,acid,True,14
avlilumove,9.4,9.350999999999997,0.04900000000000304,base,True,11
avlilumove,9.0,9.325301218604645,0.3253012186046451,base,True,10
avlilumove,7.96,8.325651344827586,0.36565134482758577,base,True,27
avlilumove,3.73,2.7930243902439025,0.9369756097560975,acid,True,22
avlilumove,9.92,9.350999999999997,0.5690000000000026,base,True,21
avlilumove,8.8,8.97068085106383,0.17068085106383002,base,True,21
avlilumove,4.44,4.5420485157232715,0.10204851572327112,acid,True,15
avlilumove,4.31,4.436424273809522,0.1264242738095227,acid,True,30
avlilumove,7.34,7.70221153846154,0.3622115384615405,base,True,22
avlilumove,8.48,9.070845959595959,0.5908459595959581,base,True,28
avlilumove,7.9,8.325651344827586,0.4256513448275854,base,True,11
avlilumove,5.15,4.5420485157232715,0.6079514842767288,acid,True,22
avlilumove,10.55,11.1035,0.5534999999999997,base,True,9
avlilumove,7.4,7.839775835616437,0.4397758356164365,base,True,20
avlilumove,11.4,11.556666666666665,0.1566666666666645,base,True,9
avlilumove,6.325,5.138868308641974,1.1861316913580264,acid,True,19
avlilumove,9.06,8.916187817258882,0.14381218274111873,base,True,25
avlilumove,8.83,8.916187817258882,0.0861878172588817,base,True,39
avlilumove,8.79,9.070845959595959,0.28084595959595937,base,True,39
avlilumove,9.52,9.681818181818183,0.16181818181818386,base,True,24
avlilumove,3.56,4.436424273809522,0.8764242738095223,acid,True,16
avlilumove,7.85,8.97068085106383,1.120680851063831,base,True,22
avlilumove,3.6,4.183035580266863,0.5830355802668632,acid,True,20
avlilumove,3.65,4.436424273809522,0.7864242738095224,acid,True,22
avlilumove,4.77,5.4097353917525774,0.6397353917525779,acid,True,25
avlilumove,4.87,5.138868308641974,0.26886830864197364,acid,True,25
avlilumove,9.0,8.97068085106383,0.02931914893616927,base,True,21
avlilumove,9.48,9.325301218604645,0.1546987813953553,base,False,13
avlilumove,7.72,7.70221153846154,0.017788461538459366,base,True,27
avlilumove,8.8,8.790000000000001,0.009999999999999787,base,True,18
avlilumove,9.66,8.916187817258882,0.7438121827411184,base,True,24
avlilumove,7.1,6.860833333333333,0.23916666666666675,base,True,26
avlilumove,5.4,5.745344648148148,0.34534464814814747,base,True,21
avlilumove,5.4,5.745344648148148,0.34534464814814747,base,True,21
avlilumove,9.3,9.350999999999997,0.050999999999996604,base,False,25
avlilumove,10.9,11.1035,0.20350000000000001,base,True,4
avlilumove,8.28,8.573019404109592,0.29301940410959304,base,True,22
avlilumove,8.7,8.469807825622778,0.23019217437722084,base,True,22
avlilumove,8.15,9.117690789473684,0.9676907894736839,base,True,14
avlilumove,6.0,6.40075,0.4007500000000004,base,True,33
avlilumove,9.56,9.66130680681818,0.1013068068181795,base,True,19
avlilumove,8.4,7.70221153846154,0.69778846153846,base,True,27
avlilumove,4.7,4.459917525773197,0.24008247422680284,acid,True,15
avlilumove,9.99,9.66130680681818,0.3286931931818202,base,True,12
avlilumove,9.32,9.66115334,0.34115333999999997,base,True,15
avlilumove,8.7,8.573019404109592,0.1269805958904069,base,True,19
avlilumove,8.22,8.469807825622778,0.2498078256227778,base,True,22
avlilumove,9.23,9.10294117647059,0.1270588235294099,base,True,21
avlilumove,9.86,9.66115334,0.19884665999999918,base,True,12
avlilumove,3.86,3.90078947368421,0.040789473684210265,acid,True,6
avlilumove,9.05,9.325301218604645,0.2753012186046444,base,True,11
avlilumove,5.04,5.138868308641974,0.09886830864197371,acid,True,28
avlilumove,5.03,5.095368421052631,0.06536842105263041,acid,True,28
avlilumove,3.86,3.6427796610169487,0.21722033898305115,acid,True,6
avlilumove,9.94,10.277215909090911,0.3372159090909115,base,True,10
avlilumove,9.19,9.070845959595959,0.11915404040404098,base,True,11
avlilumove,8.7,8.469807825622778,0.23019217437722084,base,True,21
avlilumove,8.7,8.325651344827586,0.37434865517241356,base,True,8
avlilumove,9.5,8.916187817258882,0.5838121827411182,base,True,9
avlilumove,9.3,9.577803681818182,0.27780368181818105,base,False,16
avlilumove,9.4,9.325301218604645,0.07469878139535524,base,True,15
avlilumove,9.8,9.577803681818182,0.22219631818181895,base,True,14
avlilumove,9.3,9.850239000000002,0.5502390000000013,base,True,15
avlilumove,9.27,9.66116342132932,0.39116342132932047,base,True,23
avlilumove,8.5,8.916187817258882,0.41618781725888176,base,True,14
avlilumove,9.61,9.070845959595959,0.5391540404040409,base,True,22
avlilumove,10.195,10.277215909090911,0.0822159090909107,base,True,10
avlilumove,9.84,9.350999999999997,0.48900000000000254,base,True,21
avlilumove,9.84,9.6253125,0.21468750000000014,base,True,21
avlilumove,10.37,10.12777777777778,0.24222222222221923,base,True,12
avlilumove,10.45,9.850239000000002,0.5997609999999973,base,True,13
avlilumove,8.0,8.790000000000001,0.7900000000000009,base,True,20
avlilumove,9.99,10.12777777777778,0.13777777777777978,base,True,11
avlilumove,9.73,9.66130680681818,0.06869319318182043,base,True,12
avlilumove,9.9,9.070845959595959,0.8291540404040418,base,True,27
avlilumove,2.82,3.6427796610169487,0.8227796610169489,acid,True,24
avlilumove,3.21,3.4499400000000002,0.23994000000000026,acid,True,14
avlilumove,10.0,9.350999999999997,0.6490000000000027,base,True,27
avlilumove,7.6,7.936887176923076,0.3368871769230761,base,True,24
avlilumove,7.5,8.469807825622778,0.9698078256227785,base,True,20
avlilumove,7.16,8.325651344827586,1.1656513448275856,base,True,21
avlilumove,7.54,8.325651344827586,0.7856513448275857,base,True,21
avlilumove,10.0,9.325301218604645,0.6746987813953549,base,True,26
avlilumove,3.4,3.0282926829268293,0.3717073170731706,acid,True,31
avlilumove,7.45,7.336062992125985,0.11393700787401517,base,True,26
avlilumove,7.5,6.869943181818183,0.6300568181818171,base,True,7
avlilumove,9.4,9.070845959595959,0.32915404040404184,base,True,6
avlilumove,8.8,9.070845959595959,0.2708459595959578,base,True,14
avlilumove,9.3,9.325301218604645,0.025301218604644404,base,True,14
avlilumove,4.0,5.138868308641974,1.1388683086419737,base,True,8
avlilumove,2.0,3.9822482125000005,1.9822482125000005,base,True,31
avlilumove,8.76,9.350999999999997,0.5909999999999975,base,True,27
avlilumove,7.8,8.916187817258882,1.116187817258882,base,False,12
avlilumove,8.1,8.578529411764706,0.47852941176470587,base,True,19
avlilumove,7.4,6.887499999999998,0.512500000000002,base,True,18
avlilumove,7.4,6.887499999999998,0.512500000000002,base,True,18
avlilumove,7.6,8.325651344827586,0.7256513448275861,base,False,28
avlilumove,3.3,3.911992385786802,0.6119923857868024,acid,True,18
avlilumove,2.64,3.2974999999999994,0.6574999999999993,acid,True,13
avlilumove,3.62,3.0456825396825393,0.5743174603174608,acid,True,13
avlilumove,2.9,3.4499400000000002,0.5499400000000003,acid,True,20
avlilumove,3.4,3.0456825396825393,0.3543174603174606,acid,True,23
avlilumove,4.09,3.4499400000000002,0.6400599999999996,acid,True,20
avlilumove,2.32,2.2036666666666664,0.1163333333333334,acid,True,11
avlilumove,8.4,8.039404759740263,0.36059524025973744,base,True,15
avlilumove,8.26,7.336062992125985,0.9239370078740148,base,True,25
avlilumove,5.4,6.869943181818183,1.4699431818181825,base,False,8
avlilumove,8.08,8.469807825622778,0.3898078256227784,base,True,8
avlilumove,10.4,9.934961538461538,0.4650384615384624,base,False,15
avlilumove,10.5,10.12777777777778,0.37222222222222,base,True,13
avlilumove,10.0,9.66130680681818,0.33869319318182,base,False,14
avlilumove,10.4,10.05274161034835,0.3472583896516497,base,True,12
avlilumove,9.2,9.411014478260869,0.2110144782608696,base,False,13
avlilumove,9.9,9.850239000000002,0.04976099999999839,base,True,11
avlilumove,9.0,9.070845959595959,0.07084595959595852,base,True,10
avlilumove,8.37,8.039404759740263,0.3305952402597363,base,True,18
avlilumove,9.0,8.916187817258882,0.08381218274111824,base,True,12
avlilumove,8.9,8.413201749999999,0.48679825000000143,base,True,12
