dataset,exp,pred,err,site_ok,n_atoms,pka_bin
novartis,4.4,6.5205457142857135,2.120545714285713,False,30,4-7
novartis,4.94,7.399807692307691,2.459807692307691,False,30,4-7
novartis,4.8,6.3178281938326,1.5178281938326004,False,33,4-7
novartis,4.7,7.546322115384616,2.8463221153846154,False,31,4-7
novartis,4.75,7.274000000000002,2.524000000000002,False,33,4-7
novartis,4.7,6.3178281938326,1.6178281938326,False,33,4-7
novartis,7.9,7.483178807947018,0.41682119205298207,True,12,7-10
novartis,9.43,7.133028455284554,2.2969715447154453,True,24,7-10
novartis,9.46,8.685053886836029,0.7749461131639723,True,26,7-10
novartis,8.3,9.155752613240413,0.8557526132404121,True,36,7-10
novartis,4.63,3.6413926610169494,0.9886073389830505,True,24,4-7
novartis,3.4,6.066189024390243,2.6661890243902433,False,31,<4
novartis,2.3,3.600805555555555,1.3008055555555553,True,17,<4
novartis,3.35,3.666763440860216,0.3167634408602158,True,17,<4
novartis,3.5,3.666763440860216,0.16676344086021588,True,18,<4
novartis,3.6,4.863393598870056,1.263393598870056,True,34,<4
novartis,3.9,5.0216666666666665,1.1216666666666666,False,29,<4
novartis,4.2,4.246087591240875,0.046087591240874914,True,20,4-7
novartis,5.2,5.157295570312499,0.04270442968750121,True,23,4-7
novartis,2.7,5.157295570312499,2.457295570312499,True,36,<4
novartis,3.8,5.0116000000000005,1.2116000000000007,True,21,<4
novartis,9.8,8.522518414364642,1.2774815856353587,True,12,7-10
novartis,7.6,7.133028455284554,0.4669715447154452,True,12,7-10
novartis,8.35,8.685053886836029,0.3350538868360289,True,36,7-10
novartis,4.2,6.5205457142857135,2.3205457142857133,True,29,4-7
novartis,8.6,8.322021739130436,0.27797826086956334,True,18,7-10
novartis,3.9,4.286870178947369,0.3868701789473694,True,20,<4
novartis,4.0,3.666763440860216,0.3332365591397841,True,22,<4
novartis,5.2,7.133028455284554,1.9330284552845542,True,24,4-7
novartis,4.35,4.530421686746989,0.180421686746989,True,23,4-7
novartis,4.45,4.659445714285713,0.2094457142857129,True,20,4-7
novartis,5.0,4.659445714285713,0.3405542857142869,False,26,4-7
novartis,4.28,4.686104924137931,0.40610492413793065,False,29,4-7
novartis,9.0,9.155752613240413,0.15575261324041278,True,33,7-10
novartis,4.7,5.4268852792207785,0.7268852792207783,True,26,4-7
novartis,5.1,4.530421686746989,0.569578313253011,True,21,4-7
novartis,8.5,8.322021739130436,0.1779782608695637,True,37,7-10
novartis,6.0,4.530421686746989,1.4695783132530114,True,28,4-7
novartis,6.0,4.686104924137931,1.313895075862069,True,25,4-7
novartis,4.18,5.0216666666666665,0.8416666666666668,False,28,4-7
novartis,10.01,9.210858949367088,0.7991410506329117,True,22,>10
novartis,8.9,8.685053886836029,0.21494611316397183,True,24,7-10
novartis,3.87,5.855190677966103,1.985190677966103,False,20,<4
novartis,7.2,8.685053886836029,1.4850538868360283,True,22,7-10
novartis,8.375,8.685053886836029,0.3100538868360285,True,27,7-10
novartis,6.8,6.3178281938326,0.48217180616739963,True,19,4-7
novartis,5.2,5.283196078431372,0.08319607843137167,True,13,4-7
novartis,6.5,5.157295570312499,1.342704429687501,True,15,4-7
novartis,9.5,9.533735295774648,0.03373529577464751,True,24,7-10
novartis,5.3,4.686104924137931,0.6138950758620689,True,18,4-7
novartis,4.94,4.863393598870056,0.07660640112994432,False,17,4-7
novartis,4.1,4.027971014492754,0.07202898550724601,True,16,4-7
novartis,10.2,8.24997630331754,1.9500236966824591,True,20,>10
novartis,3.7,3.728784615384616,0.02878461538461563,False,12,<4
novartis,3.7,6.877302857142855,3.1773028571428545,True,28,<4
novartis,4.5,7.133028455284554,2.6330284552845544,True,23,4-7
novartis,7.0,7.274000000000002,0.2740000000000018,True,27,4-7
novartis,5.3,4.659445714285713,0.6405542857142867,True,18,4-7
novartis,4.6,3.666763440860216,0.9332365591397838,True,18,4-7
novartis,3.9,3.666763440860216,0.23323655913978403,True,18,<4
novartis,7.5,6.3178281938326,1.1821718061673998,False,19,7-10
novartis,8.3,6.066189024390243,2.2338109756097575,False,19,7-10
novartis,4.2,4.37321058108108,0.17321058108108023,True,30,4-7
novartis,4.5,4.394639999999999,0.10536000000000101,True,32,4-7
novartis,5.4,5.325352941176469,0.07464705882353151,True,22,4-7
novartis,4.0,3.728784615384616,0.2712153846153842,False,27,<4
novartis,9.55,9.3070179707113,0.24298202928870083,True,11,7-10
novartis,8.26,8.685053886836029,0.42505388683602874,True,25,7-10
novartis,3.9,3.600805555555555,0.29919444444444476,True,18,<4
novartis,7.5,6.5205457142857135,0.9794542857142865,True,11,7-10
novartis,10.8,8.850200000000005,1.9497999999999962,True,20,>10
novartis,2.9,5.157295570312499,2.257295570312499,False,11,<4
novartis,6.9,6.3178281938326,0.5821718061674002,True,17,4-7
novartis,5.6,4.863393598870056,0.7366064011299436,False,23,4-7
novartis,6.9,5.1453584905660374,1.754641509433963,True,17,4-7
novartis,4.7,4.1850000000000005,0.5149999999999997,False,18,4-7
novartis,4.5,3.877283962962963,0.622716037037037,False,18,4-7
novartis,6.1,6.877302857142855,0.7773028571428551,True,24,4-7
novartis,5.1,5.283196078431372,0.1831960784313722,True,25,4-7
novartis,3.6,5.1453584905660374,1.5453584905660374,False,29,<4
novartis,9.9,7.691055900621118,2.2089440993788827,True,17,7-10
novartis,8.77,8.19,0.5800000000000001,False,29,7-10
novartis,5.9,7.098418367346937,1.198418367346937,True,34,4-7
novartis,8.7,8.685053886836029,0.014946113163970765,True,17,7-10
novartis,8.4,8.685053886836029,0.28505388683602817,True,18,7-10
novartis,3.4,4.863393598870056,1.4633935988700562,True,21,<4
novartis,3.8,4.37321058108108,0.5732105810810806,False,23,<4
novartis,5.2,4.659445714285713,0.5405542857142871,True,27,4-7
novartis,6.3,6.888427225352111,0.5884272253521114,True,18,4-7
novartis,7.2,7.872692307692306,0.6726923076923059,True,17,7-10
novartis,4.1,4.530421686746989,0.430421686746989,True,25,4-7
novartis,3.2,3.606666666666667,0.40666666666666673,True,24,<4
novartis,3.3,3.666763440860216,0.36676344086021606,True,25,<4
novartis,10.5,7.691055900621118,2.8089440993788823,False,22,>10
novartis,5.8,6.237399999999999,0.43739999999999934,True,21,4-7
novartis,5.7,5.283196078431372,0.41680392156862833,True,23,4-7
novartis,3.51,3.666763440860216,0.1567634408602161,True,18,<4
novartis,3.48,3.6413926610169494,0.16139266101694938,True,19,<4
novartis,3.0,3.728784615384616,0.7287846153846158,True,18,<4
novartis,3.5,3.920700934579439,0.4207009345794388,True,21,<4
novartis,3.9,4.37321058108108,0.4732105810810805,True,15,<4
novartis,4.1,3.806744796874999,0.29325520312500064,True,24,4-7
novartis,3.2,3.920700934579439,0.7207009345794386,True,28,<4
novartis,4.2,4.454116469879518,0.2541164698795182,True,30,4-7
novartis,4.45,4.659445714285713,0.2094457142857129,True,24,4-7
novartis,3.9,3.6413926610169494,0.25860733898305055,True,24,<4
novartis,3.9,3.666763440860216,0.23323655913978403,True,21,<4
novartis,4.39,3.827421377358491,0.5625786226415088,True,26,4-7
novartis,3.3,6.5205457142857135,3.2205457142857137,False,32,<4
novartis,3.3,5.283196078431372,1.983196078431372,False,29,<4
novartis,11.7,10.133000000000001,1.5669999999999984,True,15,>10
novartis,8.3,9.234435723101438,0.9344357231014371,True,13,7-10
novartis,3.8,6.888427225352111,3.0884272253521114,False,22,<4
novartis,3.9,6.888427225352111,2.9884272253521114,False,32,<4
novartis,3.8,5.4268852792207785,1.6268852792207786,False,28,<4
novartis,3.75,6.5205457142857135,2.7705457142857135,False,32,<4
novartis,3.6,5.157295570312499,1.5572955703124989,False,29,<4
novartis,9.3,7.274000000000002,2.025999999999999,True,32,7-10
novartis,8.7,8.018387593023256,0.6816124069767433,False,21,7-10
novartis,5.3,5.999848484848485,0.6998484848484852,True,11,4-7
novartis,8.55,7.9670359829545445,0.5829640170454562,True,28,7-10
novartis,8.845,8.850200000000005,0.005200000000003868,True,25,7-10
novartis,7.3,8.235906664000002,0.9359066640000018,True,25,7-10
novartis,8.2,4.454116469879518,3.745883530120481,False,31,7-10
novartis,6.4,5.283196078431372,1.1168039215686285,True,27,4-7
novartis,7.87,7.546322115384616,0.3236778846153845,True,21,7-10
novartis,7.94,7.546322115384616,0.3936778846153848,True,21,7-10
novartis,4.42,4.686104924137931,0.26610492413793096,False,24,4-7
novartis,8.1,7.9670359829545445,0.13296401704545513,True,19,7-10
novartis,9.75,9.238699155763237,0.5113008442367626,True,23,7-10
novartis,8.2,7.483178807947018,0.716821192052981,True,19,7-10
novartis,10.0,8.905458937198066,1.0945410628019339,True,15,7-10
novartis,7.5,6.5205457142857135,0.9794542857142865,False,25,7-10
novartis,7.35,7.483178807947018,0.13317880794701864,False,20,7-10
novartis,5.8,6.5205457142857135,0.7205457142857137,True,16,4-7
novartis,4.6,4.37321058108108,0.22678941891891924,True,28,4-7
novartis,8.4,8.905458937198066,0.5054589371980658,True,10,7-10
novartis,4.9,4.659445714285713,0.24055428571428727,False,25,4-7
novartis,4.8,4.686104924137931,0.11389507586206893,True,20,4-7
novartis,9.0,8.905458937198066,0.09454106280193386,True,12,7-10
novartis,8.0,6.3178281938326,1.6821718061673998,True,24,7-10
novartis,3.6,3.827421377358491,0.22742137735849077,True,17,<4
avlilumove,7.42,7.546322115384616,0.12632211538461569,True,15,7-10
avlilumove,9.5,9.654,0.15399999999999991,True,10,7-10
avlilumove,9.1,9.238699155763237,0.13869915576323777,True,9,7-10
avlilumove,3.6,3.6413926610169494,0.04139266101694927,True,14,<4
avlilumove,9.4,9.533735295774648,0.13373529577464716,True,11,7-10
avlilumove,9.0,9.238699155763237,0.23869915576323741,True,10,7-10
avlilumove,7.96,7.9670359829545445,0.007035982954544551,True,27,7-10
avlilumove,3.73,3.3862500000000004,0.34374999999999956,True,22,<4
avlilumove,9.92,9.63514802631579,0.28485197368421034,True,21,7-10
avlilumove,8.8,9.155752613240413,0.3557526132404121,True,21,7-10
avlilumove,4.44,4.686104924137931,0.2461049241379305,True,15,4-7
avlilumove,4.31,4.454116469879518,0.14411646987951876,True,30,4-7
avlilumove,7.34,7.133028455284554,0.20697154471544543,True,22,7-10
avlilumove,8.48,8.905458937198066,0.4254589371980657,True,28,7-10
avlilumove,7.9,8.24997630331754,0.3499763033175398,True,11,7-10
avlilumove,5.15,4.863393598870056,0.2866064011299443,True,22,4-7
avlilumove,10.55,10.467297728155335,0.08270227184466528,True,9,>10
avlilumove,7.4,7.691055900621118,0.2910559006211173,True,20,7-10
avlilumove,11.4,11.821874999999999,0.4218749999999982,True,9,>10
avlilumove,6.325,5.4268852792207785,0.8981147207792217,True,19,4-7
avlilumove,9.06,9.155752613240413,0.09575261324041229,True,25,7-10
avlilumove,8.83,8.905458937198066,0.07545893719806607,True,39,7-10
avlilumove,8.79,8.905458937198066,0.11545893719806699,True,39,7-10
avlilumove,9.52,9.533735295774648,0.013735295774647938,True,24,7-10
avlilumove,3.56,3.6413926610169494,0.08139266101694931,True,16,<4
avlilumove,7.85,8.235906664000002,0.38590666400000195,True,22,7-10
avlilumove,3.6,3.6413926610169494,0.04139266101694927,True,20,<4
avlilumove,3.65,3.666763440860216,0.016763440860215972,True,22,<4
avlilumove,4.77,4.686104924137931,0.08389507586206868,True,25,4-7
avlilumove,4.87,4.863393598870056,0.0066064011299440395,True,25,4-7
avlilumove,9.0,8.905458937198066,0.09454106280193386,True,21,7-10
avlilumove,9.48,9.155752613240413,0.32424738675958764,False,13,7-10
avlilumove,7.72,7.691055900621118,0.028944099378882093,True,27,7-10
avlilumove,8.8,8.850200000000005,0.0502000000000038,True,18,7-10
avlilumove,9.66,9.3070179707113,0.35298202928870026,True,24,7-10
avlilumove,7.1,7.133028455284554,0.03302845528455478,True,26,7-10
avlilumove,5.4,5.855190677966103,0.4551906779661028,True,21,4-7
avlilumove,5.4,5.4268852792207785,0.026885279220778102,True,21,4-7
avlilumove,9.3,9.413615021126768,0.11361502112676725,False,25,7-10
avlilumove,10.9,10.973857142857144,0.07385714285714329,True,4,>10
avlilumove,8.28,8.685053886836029,0.40505388683602916,True,22,7-10
avlilumove,8.7,8.685053886836029,0.014946113163970765,True,22,7-10
avlilumove,8.15,8.522518414364642,0.3725184143646416,True,14,7-10
avlilumove,6.0,6.5205457142857135,0.5205457142857135,True,33,4-7
avlilumove,9.56,9.533735295774648,0.026264704225352986,True,19,7-10
avlilumove,8.4,8.018387593023256,0.38161240697674437,True,27,7-10
avlilumove,4.7,4.659445714285713,0.0405542857142871,True,15,4-7
avlilumove,9.99,9.93083606557377,0.05916393442623047,True,12,7-10
avlilumove,9.32,9.3070179707113,0.012982029288700403,True,15,7-10
avlilumove,8.7,8.018387593023256,0.6816124069767433,True,19,7-10
avlilumove,8.22,8.018387593023256,0.20161240697674465,True,22,7-10
avlilumove,9.23,9.155752613240413,0.07424738675958764,True,21,7-10
avlilumove,9.86,9.881315473214284,0.021315473214285063,True,12,7-10
avlilumove,3.86,3.728784615384616,0.13121538461538407,True,6,<4
avlilumove,9.05,9.238699155763237,0.1886991557632367,True,11,7-10
avlilumove,5.04,5.0216666666666665,0.018333333333333535,True,28,4-7
avlilumove,5.03,4.863393598870056,0.16660640112994418,True,28,4-7
avlilumove,3.86,3.728784615384616,0.13121538461538407,True,6,<4
avlilumove,9.94,9.93083606557377,0.009163934426229758,True,10,7-10
avlilumove,9.19,9.238699155763237,0.04869915576323791,True,11,7-10
avlilumove,8.7,8.522518414364642,0.17748158563535732,True,21,7-10
avlilumove,8.7,8.685053886836029,0.014946113163970765,True,8,7-10
avlilumove,9.5,9.413615021126768,0.08638497887323204,True,9,7-10
avlilumove,9.3,9.3070179707113,0.007017970711299171,False,16,7-10
avlilumove,9.4,9.3070179707113,0.09298202928870047,True,15,7-10
avlilumove,9.8,9.93083606557377,0.13083606557376903,True,14,7-10
avlilumove,9.3,9.238699155763237,0.0613008442367633,True,15,7-10
avlilumove,9.27,9.05657894736842,0.2134210526315794,True,23,7-10
avlilumove,8.5,8.685053886836029,0.18505388683602852,True,14,7-10
avlilumove,9.61,9.3070179707113,0.30298202928869955,True,22,7-10
avlilumove,10.195,10.23090909090909,0.035909090909090224,True,10,>10
avlilumove,9.84,9.814083333333336,0.0259166666666637,True,21,7-10
avlilumove,9.84,9.533735295774648,0.30626470422535235,True,21,7-10
avlilumove,10.37,10.281341463414636,0.08865853658536338,True,12,>10
avlilumove,10.45,10.23090909090909,0.21909090909090878,True,13,>10
avlilumove,8.0,8.905458937198066,0.9054589371980661,True,20,7-10
avlilumove,9.99,10.23090909090909,0.2409090909090903,True,11,7-10
avlilumove,9.73,9.93083606557377,0.20083606557376932,True,12,7-10
avlilumove,9.9,9.413615021126768,0.4863849788732324,True,27,7-10
avlilumove,2.82,3.1053928571428577,0.2853928571428579,True,24,<4
avlilumove,3.21,3.1053928571428577,0.10460714285714223,True,14,<4
avlilumove,10.0,9.533735295774648,0.4662647042253525,True,27,7-10
avlilumove,7.6,7.691055900621118,0.09105590062111801,True,24,7-10
avlilumove,7.5,7.483178807947018,0.016821192052981715,True,20,7-10
avlilumove,7.16,7.274000000000002,0.11400000000000166,True,21,7-10
avlilumove,7.54,7.546322115384616,0.006322115384615579,True,21,7-10
avlilumove,10.0,9.533735295774648,0.4662647042253525,True,26,7-10
avlilumove,3.4,2.8469333333333333,0.5530666666666666,True,31,<4
avlilumove,7.45,7.691055900621118,0.24105590062111748,True,26,7-10
avlilumove,7.5,6.877302857142855,0.6226971428571453,True,7,7-10
avlilumove,9.4,9.238699155763237,0.16130084423676294,True,6,7-10
avlilumove,8.8,9.155752613240413,0.3557526132404121,True,14,7-10
avlilumove,9.3,9.238699155763237,0.0613008442367633,True,14,7-10
avlilumove,4.0,4.863393598870056,0.8633935988700561,True,8,<4
avlilumove,2.0,4.863393598870056,2.863393598870056,True,31,<4
avlilumove,8.76,8.850200000000005,0.09020000000000472,True,27,7-10
avlilumove,7.8,8.522518414364642,0.7225184143646421,False,12,7-10
avlilumove,8.1,8.235906664000002,0.13590666400000195,True,19,7-10
avlilumove,7.4,7.483178807947018,0.08317880794701793,True,18,7-10
avlilumove,7.4,7.483178807947018,0.08317880794701793,True,18,7-10
avlilumove,7.6,7.691055900621118,0.09105590062111801,False,28,7-10
avlilumove,3.3,3.728784615384616,0.428784615384616,True,18,<4
avlilumove,2.64,2.8986249999999996,0.25862499999999944,True,13,<4
avlilumove,3.62,3.666763440860216,0.04676344086021578,True,13,<4
avlilumove,2.9,3.2361971830985916,0.3361971830985917,True,20,<4
avlilumove,3.4,3.2361971830985916,0.1638028169014083,True,23,<4
avlilumove,4.09,3.666763440860216,0.423236559139784,True,20,4-7
avlilumove,2.32,2.1345833333333335,0.18541666666666634,True,11,<4
avlilumove,8.4,8.522518414364642,0.12251841436464161,True,15,7-10
avlilumove,8.26,7.9670359829545445,0.29296401704545527,True,25,7-10
avlilumove,5.4,7.2958333333333325,1.8958333333333321,False,8,4-7
avlilumove,8.08,7.9670359829545445,0.11296401704545556,True,8,7-10
avlilumove,10.4,9.975123456790126,0.42487654320987467,False,15,>10
avlilumove,10.5,10.583125,0.08312500000000078,True,13,>10
avlilumove,10.0,9.93083606557377,0.06916393442623026,False,14,7-10
avlilumove,10.4,10.467297728155335,0.06729772815533508,True,12,>10
avlilumove,9.2,9.238699155763237,0.038699155763238124,False,13,7-10
avlilumove,9.9,9.975123456790126,0.07512345679012533,True,11,7-10
avlilumove,9.0,8.994368421052629,0.005631578947371096,True,10,7-10
avlilumove,8.37,8.685053886836029,0.3150538868360293,True,18,7-10
avlilumove,9.0,8.905458937198066,0.09454106280193386,True,12,7-10
avlilumove,8.9,8.685053886836029,0.21494611316397183,True,12,7-10
