dataset,exp,pred,err,marvin_kind,smarts_agreed,n_atoms
novartis,2.9,3.6926666666666663,0.7926666666666664,acid,True,9
novartis,6.0,6.69623949579832,0.69623949579832,base,True,32
novartis,4.8,6.006797752808989,1.2067977528089893,base,False,34
novartis,4.2,5.71716386554622,1.5171638655462196,base,True,23
novartis,8.2,8.145049014705881,0.054950985294118126,base,True,31
novartis,8.25,8.247861632075471,0.0021383679245285947,base,True,31
novartis,7.17,8.554831646464653,1.3848316464646526,base,False,44
novartis,4.0,3.534650082649518,0.46534991735048203,acid,True,20
novartis,8.9,8.6334246,0.2665754000000007,base,True,29
novartis,6.07,6.377950976470587,0.307950976470587,base,False,25
novartis,9.1,9.205312420560748,0.10531242056074852,base,True,31
novartis,4.4,4.947738095238096,0.5477380952380955,base,False,27
novartis,5.2,6.006797752808989,0.8067977528089889,base,True,29
novartis,5.3,7.788026315789475,2.488026315789475,base,True,24
novartis,7.5,6.69623949579832,0.80376050420168,acid,True,12
novartis,8.1,7.956,0.14399999999999924,base,True,31
novartis,4.1,6.006797752808989,1.9067977528089894,acid,False,19
novartis,10.91,8.145049014705881,2.764950985294119,acid,True,49
novartis,5.0,6.006797752808989,1.006797752808989,base,True,22
novartis,4.9,4.909072437481127,0.009072437481126627,base,True,13
novartis,9.4,7.827534246575343,1.572465753424657,acid,False,28
novartis,6.37,6.528253968253968,0.15825396825396787,base,True,30
novartis,8.3,8.554831646464653,0.25483164646465184,acid,True,25
novartis,6.5,7.376931818181817,0.8769318181818173,base,True,19
novartis,7.1,6.006797752808989,1.0932022471910106,base,False,25
novartis,7.32,7.781755873239438,0.46175587323943734,base,True,34
novartis,6.25,7.781755873239438,1.5317558732394376,base,True,19
novartis,5.6,6.158333333333334,0.5583333333333345,base,True,17
novartis,4.65,6.377950976470587,1.727950976470587,base,False,32
novartis,8.3,8.6334246,0.33342459999999896,base,True,30
novartis,7.5,8.247861632075471,0.7478616320754714,base,True,14
novartis,3.8,4.8607281991342,1.0607281991342,base,False,35
novartis,9.4,9.021507284153005,0.3784927158469955,base,True,26
novartis,5.3,5.3870345315315324,0.08703453153153262,base,True,24
novartis,8.4,7.913079717391304,0.486920282608696,acid,True,31
novartis,8.2,8.247861632075471,0.047861632075472116,base,True,34
novartis,3.41,3.5253488372093016,0.11534883720930145,acid,True,32
novartis,5.522,5.3870345315315324,0.1349654684684678,base,True,18
novartis,8.65,8.933105154761904,0.2831051547619037,acid,True,24
novartis,5.283333,6.69623949579832,1.4129064957983202,base,True,30
novartis,8.6,6.69623949579832,1.9037605042016796,acid,True,22
novartis,8.4,6.757840909090908,1.6421590909090922,acid,True,28
novartis,8.35,6.69623949579832,1.6537605042016796,acid,True,27
novartis,8.35,6.69623949579832,1.6537605042016796,acid,True,21
novartis,4.9,4.004414067669172,0.8955859323308282,base,True,27
novartis,4.8,3.860864783018868,0.939135216981132,base,True,27
novartis,7.31,8.554831646464653,1.244831646464653,acid,True,21
novartis,3.84,4.278072495934959,0.4380724959349589,base,True,27
novartis,7.7,7.420984684373159,0.27901531562684134,base,True,42
novartis,10.4,7.781755873239438,2.6182441267605627,acid,True,22
novartis,9.1,9.751133027522938,0.6511330275229383,base,True,30
novartis,8.4,8.968735620689657,0.5687356206896563,base,True,22
novartis,7.8,9.021507284153005,1.221507284153005,base,True,35
novartis,7.9,8.6334246,0.7334245999999993,base,True,36
novartis,8.59,7.781755873239438,0.8082441267605622,base,True,28
novartis,7.955,7.613333333333333,0.3416666666666668,base,True,28
novartis,8.6,8.6334246,0.033424600000000027,base,True,26
novartis,7.74,7.827534246575343,0.08753424657534303,acid,True,19
novartis,3.86,4.481550118881119,0.6215501188811188,acid,True,24
novartis,9.0,8.554831646464653,0.44516835353534745,base,True,22
novartis,8.5,9.351061132352939,0.8510611323529389,base,True,21
novartis,4.4,6.094818181818181,1.6948181818181807,base,False,30
novartis,4.94,6.528253968253968,1.5882539682539676,base,False,30
novartis,4.8,6.528253968253968,1.7282539682539682,base,False,33
novartis,4.7,6.377950976470587,1.677950976470587,base,False,31
novartis,4.75,6.006797752808989,1.256797752808989,base,False,33
novartis,4.7,7.0979166666666655,2.3979166666666654,base,False,33
novartis,7.9,7.827534246575343,0.07246575342465711,base,True,12
novartis,9.43,7.827534246575343,1.6024657534246565,base,True,24
novartis,9.46,9.351061132352939,0.10893886764706195,acid,True,26
novartis,8.3,8.554831646464653,0.25483164646465184,base,True,36
novartis,4.63,4.278072495934959,0.35192750406504114,base,True,24
novartis,3.4,5.71716386554622,2.31716386554622,base,False,31
novartis,2.3,3.23551724137931,0.9355172413793102,acid,True,17
novartis,3.35,3.860864783018868,0.5108647830188677,acid,True,17
novartis,3.5,3.6904273589743593,0.19042735897435925,acid,True,18
novartis,3.6,5.821512830795489,2.2215128307954886,base,True,34
novartis,3.9,4.8607281991342,0.9607281991341998,base,False,29
novartis,4.2,4.004414067669172,0.195585932330828,acid,True,20
novartis,5.2,4.947738095238096,0.25226190476190435,base,True,23
novartis,2.7,5.3870345315315324,2.6870345315315323,base,True,36
novartis,3.8,5.328333333333333,1.5283333333333333,acid,True,21
novartis,9.8,8.554831646464653,1.2451683535353482,acid,True,12
novartis,7.6,6.69623949579832,0.9037605042016796,base,True,12
novartis,8.35,8.554831646464653,0.2048316464646529,base,True,36
novartis,4.2,6.528253968253968,2.328253968253968,base,True,29
novartis,8.6,8.247861632075471,0.35213836792452824,base,True,18
novartis,3.9,4.649924227272728,0.7499242272727282,base,True,20
novartis,4.0,3.860864783018868,0.13913521698113218,acid,True,22
novartis,5.2,7.49,2.29,acid,True,24
novartis,4.35,4.8607281991342,0.5107281991342001,base,True,23
novartis,4.45,4.8607281991342,0.41072819913419956,acid,True,20
novartis,5.0,6.089812779469803,1.0898127794698027,base,False,26
novartis,4.28,5.71716386554622,1.4371638655462196,base,False,29
novartis,9.0,8.6334246,0.36657540000000033,base,True,33
novartis,4.7,5.71716386554622,1.0171638655462196,base,True,26
novartis,5.1,4.8607281991342,0.2392718008657999,base,True,21
novartis,8.5,8.145049014705881,0.35495098529411884,base,True,37
novartis,6.0,4.8607281991342,1.1392718008658003,base,True,28
novartis,6.0,4.947738095238096,1.0522619047619042,base,True,25
novartis,4.18,5.3870345315315324,1.2070345315315327,base,False,28
novartis,10.01,9.351061132352939,0.6589388676470609,acid,True,22
novartis,8.9,9.021507284153005,0.12150728415300449,base,True,24
novartis,3.87,7.255068493150685,3.385068493150685,acid,False,20
novartis,7.2,6.528253968253968,0.6717460317460322,base,True,22
novartis,8.375,8.554831646464653,0.17983164646465255,base,True,27
novartis,6.8,6.81423076923077,0.014230769230770157,acid,True,19
novartis,5.2,6.006797752808989,0.8067977528089889,base,True,13
novartis,6.5,5.096000000000001,1.403999999999999,acid,True,15
novartis,9.5,9.351061132352939,0.1489388676470611,base,True,24
novartis,5.3,5.71716386554622,0.41716386554622,base,True,18
novartis,4.94,6.69623949579832,1.7562394957983196,acid,False,17
novartis,4.1,4.481550118881119,0.381550118881119,base,True,16
novartis,10.2,9.912711883720931,0.28728811627906836,base,True,20
novartis,3.7,5.71716386554622,2.0171638655462196,acid,False,12
novartis,3.7,6.006797752808989,2.306797752808989,acid,True,28
novartis,4.5,6.006797752808989,1.506797752808989,acid,True,23
novartis,7.0,7.255068493150685,0.25506849315068525,base,True,27
novartis,5.3,4.278072495934959,1.021927504065041,base,True,18
novartis,4.6,4.126666666666666,0.4733333333333336,base,True,18
novartis,3.9,3.23551724137931,0.6644827586206898,acid,True,18
novartis,7.5,6.158333333333334,1.341666666666666,acid,False,19
novartis,8.3,6.757840909090908,1.5421590909090925,acid,False,19
novartis,4.2,4.278072495934959,0.07807249593495857,acid,True,30
novartis,4.5,4.481550118881119,0.01844988111888135,acid,True,32
novartis,5.4,5.096000000000001,0.3039999999999994,base,True,22
novartis,4.0,3.860864783018868,0.13913521698113218,base,False,27
novartis,9.55,9.751133027522938,0.20113302752293727,base,True,11
novartis,8.26,8.375974025974028,0.11597402597402784,acid,True,25
novartis,3.9,3.6904273589743593,0.20957264102564066,base,True,18
novartis,7.5,6.69623949579832,0.80376050420168,base,True,11
novartis,10.8,9.351061132352939,1.4489388676470618,acid,True,20
novartis,2.9,5.71716386554622,2.81716386554622,base,False,11
novartis,6.9,6.094818181818181,0.8051818181818193,base,True,17
novartis,5.6,4.401884135061116,1.1981158649388837,base,False,23
novartis,6.9,4.8607281991342,2.0392718008658006,base,True,17
novartis,4.7,4.166866666666668,0.5331333333333319,base,False,18
novartis,4.5,3.860864783018868,0.6391352169811322,base,False,18
novartis,6.1,6.377950976470587,0.27795097647058764,base,True,24
novartis,5.1,4.947738095238096,0.15226190476190382,base,True,25
novartis,3.6,5.71716386554622,2.1171638655462197,base,False,29
novartis,9.9,8.247861632075471,1.652138367924529,acid,True,17
novartis,8.77,7.49,1.2799999999999994,base,False,29
novartis,5.9,6.69623949579832,0.7962394957983197,base,True,34
novartis,8.7,8.968735620689657,0.2687356206896574,acid,True,17
novartis,8.4,9.1064136875,0.7064136874999996,acid,True,18
novartis,3.4,4.8607281991342,1.4607281991341998,acid,True,21
novartis,3.8,4.481550118881119,0.6815501188811188,base,False,23
novartis,5.2,4.947738095238096,0.25226190476190435,base,True,27
novartis,6.3,7.49,1.1900000000000004,acid,True,18
novartis,7.2,8.145049014705881,0.945049014705881,acid,True,17
novartis,4.1,4.8607281991342,0.7607281991342001,base,True,25
novartis,3.2,3.4567391304347823,0.25673913043478214,acid,True,24
novartis,3.3,3.4567391304347823,0.1567391304347825,acid,True,25
novartis,10.5,7.827534246575343,2.6724657534246568,acid,False,22
novartis,5.8,6.006797752808989,0.20679775280898927,acid,True,21
novartis,5.7,5.5177407333333335,0.1822592666666667,acid,True,23
novartis,3.51,3.5031729061103594,0.006827093889640423,acid,True,18
novartis,3.48,3.6009374999999997,0.1209374999999997,acid,True,19
novartis,3.0,3.860864783018868,0.8608647830188678,acid,True,18
novartis,3.5,3.873611111111112,0.3736111111111118,acid,True,21
novartis,3.9,4.166866666666668,0.26686666666666836,acid,True,15
novartis,4.1,4.166866666666668,0.06686666666666863,acid,True,24
novartis,3.2,4.481550118881119,1.2815501188811185,acid,True,28
novartis,4.2,4.8607281991342,0.6607281991341996,acid,True,30
novartis,4.45,4.947738095238096,0.49773809523809565,acid,True,24
novartis,3.9,3.5058163265306117,0.3941836734693882,acid,True,24
novartis,3.9,3.5083333333333333,0.3916666666666666,acid,True,21
novartis,4.39,3.860864783018868,0.5291352169811319,acid,True,26
novartis,3.3,6.757840909090908,3.4578409090909084,base,False,32
novartis,3.3,5.71716386554622,2.41716386554622,base,False,29
novartis,11.7,9.7695,1.9304999999999986,acid,True,15
novartis,8.3,9.250297625,0.9502976249999993,acid,True,13
novartis,3.8,6.006797752808989,2.2067977528089893,base,False,22
novartis,3.9,6.528253968253968,2.628253968253968,base,False,32
novartis,3.8,6.69623949579832,2.89623949579832,base,False,28
novartis,3.75,6.377950976470587,2.6279509764705873,base,False,32
novartis,3.6,5.3870345315315324,1.7870345315315324,base,False,29
novartis,9.3,6.69623949579832,2.6037605042016807,acid,True,32
novartis,8.7,6.528253968253968,2.1717460317460313,acid,False,21
novartis,5.3,5.3870345315315324,0.08703453153153262,acid,True,11
novartis,8.55,7.785971970675727,0.7640280293242734,base,True,28
novartis,8.845,8.6334246,0.21157540000000097,base,True,25
novartis,7.3,7.781755873239438,0.4817558732394378,acid,True,25
novartis,8.2,4.8607281991342,3.3392718008657996,acid,False,31
novartis,6.4,4.947738095238096,1.4522619047619045,base,True,27
novartis,7.87,8.933105154761904,1.063105154761904,acid,True,21
novartis,7.94,7.913079717391304,0.026920282608696056,acid,True,21
novartis,4.42,6.377950976470587,1.9579509764705874,acid,False,24
novartis,8.1,8.554831646464653,0.4548316464646529,acid,True,19
novartis,9.75,8.554831646464653,1.1951683535353474,acid,True,23
novartis,8.2,8.247861632075471,0.047861632075472116,acid,True,19
novartis,10.0,8.375974025974028,1.6240259740259724,acid,True,15
novartis,7.5,7.781755873239438,0.2817558732394376,acid,False,25
novartis,7.35,7.913079717391304,0.5630797173913047,acid,False,20
novartis,5.8,6.121470588235295,0.32147058823529484,acid,True,16
novartis,4.6,4.8607281991342,0.2607281991342001,base,True,28
novartis,8.4,8.6334246,0.23342459999999932,base,True,10
novartis,4.9,4.481550118881119,0.4184498811188817,base,False,25
novartis,4.8,4.8607281991342,0.06072819913419991,base,True,20
novartis,9.0,9.021507284153005,0.021507284153004846,base,True,12
novartis,8.0,6.69623949579832,1.30376050420168,base,True,24
novartis,3.6,3.860864783018868,0.26086478301886773,base,True,17
avlilumove,7.42,6.158333333333334,1.2616666666666658,base,True,15
avlilumove,9.5,9.865984117285326,0.36598411728532554,base,True,10
avlilumove,9.1,9.751133027522938,0.6511330275229383,base,True,9
avlilumove,3.6,3.8470680611002543,0.24706806110025425,acid,True,14
avlilumove,9.4,9.574853876712329,0.17485387671232822,base,True,11
avlilumove,9.0,9.574853876712329,0.5748538767123286,base,True,10
avlilumove,7.96,7.781755873239438,0.17824412676056234,base,True,27
avlilumove,3.73,3.072659574468085,0.6573404255319151,acid,True,22
avlilumove,9.92,9.526666666666669,0.39333333333333087,base,True,21
avlilumove,8.8,9.250297625,0.45029762499999926,base,True,21
avlilumove,4.44,4.8607281991342,0.42072819913419934,acid,True,15
avlilumove,4.31,4.004414067669172,0.3055859323308274,acid,True,30
avlilumove,7.34,7.613333333333333,0.27333333333333343,base,True,22
avlilumove,8.48,9.205312420560748,0.7253124205607477,base,True,28
avlilumove,7.9,7.913079717391304,0.01307971739130398,base,True,11
avlilumove,5.15,4.278072495934959,0.8719275040650416,acid,True,22
avlilumove,10.55,10.656792452830187,0.10679245283018624,base,True,9
avlilumove,7.4,7.613333333333333,0.21333333333333293,base,True,20
avlilumove,11.4,11.526666666666669,0.1266666666666687,base,True,9
avlilumove,6.325,5.5177407333333335,0.8072592666666667,acid,True,19
avlilumove,9.06,8.933105154761904,0.12689484523809647,base,True,25
avlilumove,8.83,9.021507284153005,0.19150728415300478,base,True,39
avlilumove,8.79,8.933105154761904,0.14310515476190488,base,True,39
avlilumove,9.52,9.351061132352939,0.16893886764706068,base,True,24
avlilumove,3.56,4.004414067669172,0.44441406766917213,acid,True,16
avlilumove,7.85,8.6334246,0.7834246,base,True,22
avlilumove,3.6,4.004414067669172,0.4044140676691721,acid,True,20
avlilumove,3.65,4.166866666666668,0.5168666666666684,acid,True,22
avlilumove,4.77,5.3870345315315324,0.6170345315315329,acid,True,25
avlilumove,4.87,4.8607281991342,0.009271800865800373,acid,True,25
avlilumove,9.0,9.021507284153005,0.021507284153004846,base,True,21
avlilumove,9.48,9.5240820337103,0.04408203371029984,base,True,13
avlilumove,7.72,7.781755873239438,0.061755873239437875,base,True,27
avlilumove,8.8,9.021507284153005,0.22150728415300414,base,True,18
avlilumove,9.66,8.933105154761904,0.7268948452380961,base,True,24
avlilumove,7.1,6.528253968253968,0.5717460317460317,base,True,26
avlilumove,5.4,5.71716386554622,0.31716386554621945,base,True,21
avlilumove,5.4,5.71716386554622,0.31716386554621945,base,True,21
avlilumove,9.3,9.205312420560748,0.09468757943925254,base,True,25
avlilumove,10.9,10.788874999999999,0.11112500000000125,base,True,4
avlilumove,8.28,8.807699999999995,0.5276999999999958,base,True,22
avlilumove,8.7,8.375974025974028,0.32402597402597166,base,True,22
avlilumove,8.15,8.6334246,0.4834245999999993,base,True,14
avlilumove,6.0,7.0979166666666655,1.0979166666666655,base,True,33
avlilumove,9.56,9.526666666666669,0.03333333333333144,base,True,19
avlilumove,8.4,7.827534246575343,0.5724657534246571,base,True,27
avlilumove,4.7,4.278072495934959,0.4219275040650414,acid,True,15
avlilumove,9.99,9.751133027522938,0.23886697247706223,base,True,12
avlilumove,9.32,9.351061132352939,0.031061132352938614,base,True,15
avlilumove,8.7,8.554831646464653,0.14516835353534674,base,True,19
avlilumove,8.22,8.247861632075471,0.027861632075470766,base,True,22
avlilumove,9.23,9.021507284153005,0.20849271584699558,base,True,21
avlilumove,9.86,9.712395812499999,0.1476041875000007,base,True,12
avlilumove,3.86,3.860864783018868,0.0008647830188679428,acid,True,6
avlilumove,9.05,9.250297625,0.20029762499999926,base,True,11
avlilumove,5.04,4.8607281991342,0.1792718008658003,acid,True,28
avlilumove,5.03,4.8607281991342,0.16927180086580051,acid,True,28
avlilumove,3.86,3.6009374999999997,0.2590625000000002,acid,True,6
avlilumove,9.94,9.912711883720931,0.027288116279068575,base,True,10
avlilumove,9.19,9.250297625,0.060297625000000465,base,True,11
avlilumove,8.7,9.021507284153005,0.32150728415300556,base,True,21
avlilumove,8.7,8.6334246,0.06657539999999962,base,True,8
avlilumove,9.5,8.933105154761904,0.566894845238096,base,True,9
avlilumove,9.3,9.751133027522938,0.45113302752293727,base,True,16
avlilumove,9.4,9.205312420560748,0.1946875794392522,base,True,15
avlilumove,9.8,10.030263157894737,0.23026315789473628,base,True,14
avlilumove,9.3,9.751133027522938,0.45113302752293727,base,True,15
avlilumove,9.27,9.574853876712329,0.304853876712329,base,True,23
avlilumove,8.5,9.021507284153005,0.5215072841530048,base,True,14
avlilumove,9.61,8.6334246,0.9765753999999998,base,True,22
avlilumove,10.195,10.365251566037736,0.17025156603773617,base,True,10
avlilumove,9.84,9.351061132352939,0.48893886764706096,base,True,21
avlilumove,9.84,9.205312420560748,0.6346875794392517,base,True,21
avlilumove,10.37,10.030263157894737,0.3397368421052622,base,True,12
avlilumove,10.45,9.912711883720931,0.5372881162790684,base,True,13
avlilumove,8.0,9.1064136875,1.1064136875,base,True,20
avlilumove,9.99,9.912711883720931,0.07728811627906929,base,True,11
avlilumove,9.73,9.751133027522938,0.021133027522937553,base,True,12
avlilumove,9.9,9.574853876712329,0.3251461232876718,base,True,27
avlilumove,2.82,3.8093333333333335,0.9893333333333336,acid,True,24
avlilumove,3.21,3.23551724137931,0.025517241379310107,acid,True,14
avlilumove,10.0,9.751133027522938,0.24886697247706202,base,True,27
avlilumove,7.6,7.788026315789475,0.18802631578947526,base,True,24
avlilumove,7.5,7.827534246575343,0.32753424657534325,base,True,20
avlilumove,7.16,7.788026315789475,0.6280263157894748,base,True,21
avlilumove,7.54,8.145049014705881,0.6050490147058811,base,True,21
avlilumove,10.0,9.751133027522938,0.24886697247706202,base,True,26
avlilumove,3.4,3.072659574468085,0.327340425531915,acid,True,31
avlilumove,7.45,6.81423076923077,0.6357692307692302,base,True,26
avlilumove,7.5,7.376931818181817,0.12306818181818269,base,True,7
avlilumove,9.4,8.807699999999995,0.5923000000000052,base,True,6
avlilumove,8.8,9.250297625,0.45029762499999926,base,True,14
avlilumove,9.3,9.520999999999999,0.2209999999999983,base,True,14
avlilumove,4.0,4.8607281991342,0.8607281991341997,base,True,8
avlilumove,2.0,4.278072495934959,2.2780724959349588,base,True,31
avlilumove,8.76,8.968735620689657,0.2087356206896569,base,True,27
avlilumove,7.8,8.98465801573334,1.1846580157333397,base,True,12
avlilumove,8.1,8.361436660801633,0.26143666080163364,base,True,19
avlilumove,7.4,7.781755873239438,0.38175587323943727,base,True,18
avlilumove,7.4,7.49,0.08999999999999986,base,True,18
avlilumove,7.6,7.781755873239438,0.18175587323943798,base,False,28
avlilumove,3.3,4.004414067669172,0.7044140676691724,acid,True,18
avlilumove,2.64,3.072659574468085,0.4326595744680848,acid,True,13
avlilumove,3.62,3.23551724137931,0.38448275862069003,acid,True,13
avlilumove,2.9,3.860864783018868,0.9608647830188679,acid,True,20
avlilumove,3.4,3.311770875,0.0882291249999998,acid,True,23
avlilumove,4.09,3.5253488372093016,0.5646511627906983,acid,True,20
avlilumove,2.32,2.9274753012287507,0.6074753012287508,acid,True,11
avlilumove,8.4,8.145049014705881,0.2549509852941192,base,True,15
avlilumove,8.26,7.376931818181817,0.8830681818181825,base,True,25
avlilumove,5.4,7.0979166666666655,1.6979166666666652,base,True,8
avlilumove,8.08,8.554831646464653,0.4748316464646525,base,True,8
avlilumove,10.4,10.030263157894737,0.36973684210526336,base,True,15
avlilumove,10.5,10.365251566037736,0.13474843396226355,base,True,13
avlilumove,10.0,9.912711883720931,0.08728811627906907,base,True,14
avlilumove,10.4,10.030263157894737,0.36973684210526336,base,True,12
avlilumove,9.2,9.751133027522938,0.5511330275229387,base,True,13
avlilumove,9.9,9.574853876712329,0.3251461232876718,base,True,11
avlilumove,9.0,9.021507284153005,0.021507284153004846,base,True,10
avlilumove,8.37,7.788026315789475,0.5819736842105243,base,True,18
avlilumove,9.0,9.021507284153005,0.021507284153004846,base,True,12
avlilumove,8.9,7.827534246575343,1.072465753424657,base,True,12
