dataset,exp,pred,err,kind,smarts_agreed,n_atoms
novartis,4.9,4.6649928189655165,0.23500718103448381,base,True,13
novartis,9.4,7.4002,1.9998000000000005,acid,False,28
novartis,6.37,6.487435884615384,0.11743588461538401,base,True,30
novartis,8.3,8.491606421686749,0.1916064216867479,acid,True,25
novartis,6.5,5.97551724137931,0.5244827586206897,base,True,19
novartis,7.1,5.97551724137931,1.1244827586206894,base,False,25
novartis,7.32,7.533191489361702,0.2131914893617015,base,True,34
novartis,6.25,7.810117290322581,1.560117290322581,base,True,19
novartis,5.6,5.6925,0.09250000000000025,base,True,17
novartis,4.65,7.0716083916083905,2.42160839160839,base,False,32
novartis,8.3,8.718833325,0.4188333249999996,base,True,30
novartis,7.5,8.452948711538463,0.952948711538463,base,True,14
novartis,3.8,4.6649928189655165,0.8649928189655167,base,False,35
novartis,9.4,9.293698201754383,0.10630179824561736,base,True,26
novartis,5.3,5.900849056603772,0.6008490566037725,base,True,24
novartis,8.4,7.4002,0.9998000000000005,acid,True,31
novartis,8.2,8.279722222222222,0.07972222222222314,base,True,34
novartis,3.41,3.596242427272727,0.186242427272727,acid,True,32
novartis,5.522,5.054901941176472,0.4670980588235283,base,True,18
novartis,8.65,8.072083333333333,0.5779166666666669,acid,True,24
novartis,5.283333,7.0716083916083905,1.7882753916083907,base,True,30
novartis,8.6,6.685910092105263,1.9140899078947369,acid,True,22
novartis,8.4,6.685910092105263,1.7140899078947376,acid,True,28
novartis,8.35,6.685910092105263,1.6640899078947369,acid,True,27
novartis,8.35,6.685910092105263,1.6640899078947369,acid,True,21
novartis,4.9,4.059527027027028,0.8404729729729725,base,True,27
novartis,4.8,3.7957894736842106,1.0042105263157892,base,True,27
novartis,7.31,8.491606421686749,1.181606421686749,acid,True,21
novartis,3.84,4.326160714285716,0.48616071428571583,base,True,27
novartis,7.7,6.827368421052632,0.8726315789473684,base,True,42
novartis,10.4,7.794139774193548,2.6058602258064525,acid,True,22
novartis,9.1,9.293698201754383,0.19369820175438335,base,True,30
novartis,8.4,8.803214285714285,0.4032142857142844,base,True,22
novartis,7.8,8.452948711538463,0.6529487115384631,base,True,35
novartis,7.9,7.995061421260243,0.09506142126024297,base,True,36
novartis,8.59,7.532818181818182,1.0571818181818182,base,True,28
novartis,7.955,7.532835281541074,0.42216471845892567,base,True,28
novartis,8.6,8.452948711538463,0.1470512884615367,base,True,26
novartis,7.74,7.794139774193548,0.05413977419354765,acid,True,19
novartis,3.86,4.622089552238806,0.7620895522388058,acid,True,24
novartis,9.0,8.498004561643835,0.5019954383561647,base,True,22
novartis,8.5,9.293698201754383,0.793698201754383,base,True,21
novartis,4.4,6.487435884615384,2.0874358846153838,base,False,30
novartis,4.94,7.232099571428573,2.2920995714285723,base,False,30
novartis,4.8,6.928888888888888,2.1288888888888886,base,False,33
novartis,4.7,7.0716083916083905,2.3716083916083903,base,False,31
novartis,4.75,7.532818181818182,2.7828181818181816,base,False,33
novartis,4.7,7.232099571428573,2.5320995714285726,base,False,33
novartis,7.9,7.984307363636363,0.08430736363636271,base,True,12
novartis,9.43,7.532818181818182,1.897181818181818,base,True,24
novartis,9.46,9.17669642857143,0.2833035714285703,acid,True,26
novartis,8.3,8.718833325,0.4188333249999996,base,True,36
novartis,4.63,4.326160714285716,0.3038392857142842,base,True,24
novartis,3.4,5.6507812500000005,2.2507812500000006,base,False,31
novartis,2.3,3.727727272727273,1.4277272727272732,acid,True,17
novartis,3.35,4.3368518518518515,0.9868518518518514,acid,True,17
novartis,3.5,3.727727272727273,0.227727272727273,acid,True,18
novartis,3.6,5.6507812500000005,2.0507812500000004,base,True,34
novartis,3.9,5.054901941176472,1.154901941176472,base,False,29
novartis,4.2,4.270246745454545,0.07024674545454523,acid,True,20
novartis,5.2,4.6649928189655165,0.5350071810344836,base,True,23
novartis,2.7,5.054901941176472,2.354901941176472,base,True,36
novartis,3.8,5.449761904761905,1.6497619047619052,acid,True,21
novartis,9.8,8.927619047619046,0.8723809523809543,acid,True,12
novartis,7.6,7.532818181818182,0.06718181818181801,base,True,12
novartis,8.35,7.533191489361702,0.8168085106382978,base,True,36
novartis,4.2,7.232099571428573,3.0320995714285726,base,True,29
novartis,8.6,8.24716665,0.35283334999999916,base,True,18
novartis,3.9,4.6649928189655165,0.7649928189655166,base,True,20
novartis,4.0,4.0471719523809515,0.04717195238095151,acid,True,22
novartis,5.2,6.685910092105263,1.4859100921052626,acid,True,24
novartis,4.35,4.384354790893595,0.0343547908935955,base,True,23
novartis,4.45,4.82902596969697,0.3790259696969702,acid,True,20
novartis,5.0,4.6649928189655165,0.33500718103448346,base,False,26
novartis,4.28,5.313928571428572,1.0339285714285715,base,False,29
novartis,9.0,9.026871225352112,0.02687122535211195,base,True,33
novartis,4.7,5.97551724137931,1.27551724137931,base,True,26
novartis,5.1,5.313928571428572,0.21392857142857213,base,True,21
novartis,8.5,7.232099571428573,1.2679004285714273,base,True,37
novartis,6.0,5.313928571428572,0.6860714285714282,base,True,28
novartis,6.0,5.6507812500000005,0.34921874999999947,base,True,25
novartis,4.18,5.054901941176472,0.8749019411764722,base,False,28
novartis,10.01,9.240833342105264,0.7691666578947363,acid,True,22
novartis,8.9,9.016666666666667,0.11666666666666714,base,True,24
novartis,3.87,5.449761904761905,1.579761904761905,acid,False,20
novartis,7.2,6.330238095238095,0.869761904761905,base,True,22
novartis,8.375,9.026871225352112,0.651871225352112,base,True,27
novartis,6.8,6.685910092105263,0.11408990789473705,acid,True,19
novartis,5.2,5.313928571428572,0.1139285714285716,base,True,13
novartis,6.5,4.622089552238806,1.8779104477611943,acid,True,15
novartis,9.5,9.293698201754383,0.206301798245617,base,True,24
novartis,5.3,5.7216000000000005,0.42160000000000064,base,True,18
novartis,4.94,4.9175,0.022499999999999964,acid,False,17
novartis,4.1,4.326160714285716,0.22616071428571605,base,True,16
novartis,10.2,8.498004561643835,1.701995438356164,base,True,20
novartis,3.7,3.843560590909091,0.1435605909090909,acid,False,12
novartis,3.7,6.685910092105263,2.9859100921052626,acid,True,28
novartis,4.5,6.685910092105263,2.1859100921052628,acid,True,23
novartis,7.0,6.386818181818182,0.6131818181818183,base,True,27
novartis,5.3,3.7957894736842106,1.5042105263157892,base,True,18
novartis,4.6,3.7957894736842106,0.804210526315789,base,True,18
novartis,3.9,3.596242427272727,0.3037575727272728,acid,True,18
novartis,7.5,6.67,0.8300000000000001,acid,False,19
novartis,8.3,5.963478260869565,2.3365217391304354,acid,False,19
novartis,4.2,4.270246745454545,0.07024674545454523,acid,True,30
novartis,4.5,5.07804441225802,0.57804441225802,acid,True,32
novartis,5.4,4.67727540799501,0.7227245920049903,base,True,22
novartis,4.0,4.059527027027028,0.059527027027027835,base,False,27
novartis,9.55,9.293698201754383,0.2563017982456177,base,True,11
novartis,8.26,8.491606421686749,0.23160642168674883,acid,True,25
novartis,3.9,3.7957894736842106,0.10421052631578931,base,True,18
novartis,7.5,6.330238095238095,1.1697619047619048,base,True,11
novartis,10.8,9.17669642857143,1.6233035714285702,acid,True,20
novartis,2.9,4.059527027027028,1.159527027027028,base,False,11
novartis,6.9,5.900849056603772,0.999150943396228,base,True,17
novartis,5.6,4.274166666666666,1.3258333333333336,base,False,23
novartis,6.9,4.326160714285716,2.5738392857142847,base,True,17
novartis,4.7,3.7957894736842106,0.9042105263157896,base,False,18
novartis,4.5,3.7957894736842106,0.7042105263157894,base,False,18
novartis,6.1,6.386818181818182,0.2868181818181821,base,True,24
novartis,5.1,5.900849056603772,0.8008490566037727,base,True,25
novartis,3.6,5.575933320000001,1.9759333200000007,base,False,29
novartis,9.9,8.491606421686749,1.4083935783132517,acid,True,17
novartis,8.77,7.984307363636363,0.7856926363636365,base,False,29
novartis,5.9,7.0716083916083905,1.1716083916083901,base,True,34
novartis,8.7,8.491606421686749,0.20839357831325067,acid,True,17
novartis,8.4,8.491606421686749,0.09160642168674826,acid,True,18
novartis,3.4,4.270246745454545,0.8702467454545455,acid,True,21
novartis,3.8,4.6649928189655165,0.8649928189655167,base,False,23
novartis,5.2,4.6649928189655165,0.5350071810344836,base,True,27
novartis,6.3,7.4002,1.1002,acid,True,18
novartis,7.2,7.807499999999999,0.607499999999999,acid,True,17
novartis,4.1,4.6649928189655165,0.5649928189655169,base,True,25
novartis,3.2,3.727727272727273,0.5277272727272728,acid,True,24
novartis,3.3,3.6499908061301425,0.34999080613014266,acid,True,25
novartis,10.5,6.685910092105263,3.8140899078947372,acid,False,22
novartis,5.8,5.656229589115937,0.14377041088406273,acid,True,21
novartis,5.7,5.648333333333333,0.05166666666666675,acid,True,23
novartis,3.51,3.596242427272727,0.08624242727272735,acid,True,18
novartis,3.48,3.596242427272727,0.11624242727272716,acid,True,19
novartis,3.0,3.727727272727273,0.727727272727273,acid,True,18
novartis,3.5,4.3368518518518515,0.8368518518518515,acid,True,21
novartis,3.9,4.3368518518518515,0.4368518518518516,acid,True,15
novartis,4.1,4.270246745454545,0.17024674545454577,acid,True,24
novartis,3.2,4.622089552238806,1.4220895522388055,acid,True,28
novartis,4.2,4.622089552238806,0.4220895522388055,acid,True,30
novartis,4.45,5.209516129032258,0.7595161290322574,acid,True,24
novartis,3.9,3.596242427272727,0.3037575727272728,acid,True,24
novartis,3.9,3.596242427272727,0.3037575727272728,acid,True,21
novartis,4.39,3.727727272727273,0.6622727272727267,acid,True,26
novartis,3.3,5.97551724137931,2.6755172413793105,base,False,32
novartis,3.3,4.98953125,1.68953125,base,False,29
novartis,11.7,10.899862538556004,0.8001374614439953,acid,True,15
novartis,8.3,9.17669642857143,0.8766964285714298,acid,True,13
novartis,3.8,6.262802255766727,2.462802255766727,base,False,22
novartis,3.9,6.0649999999999995,2.1649999999999996,base,False,32
novartis,3.8,7.232099571428573,3.432099571428573,base,False,28
novartis,3.75,6.386818181818182,2.6368181818181817,base,False,32
novartis,3.6,4.98953125,1.3895312499999997,base,False,29
novartis,9.3,7.91659090909091,1.3834090909090904,acid,True,32
novartis,8.7,9.17669642857143,0.47669642857143124,acid,,21
novartis,5.3,5.449761904761905,0.1497619047619052,acid,True,11
novartis,8.55,7.810117290322581,0.7398827096774196,base,True,28
novartis,8.845,7.984307363636363,0.8606926363636376,base,True,25
novartis,7.3,7.4002,0.10020000000000007,acid,True,25
novartis,8.2,5.648333333333333,2.551666666666666,acid,False,31
novartis,6.4,4.6649928189655165,1.7350071810344838,base,True,27
novartis,7.87,8.927619047619046,1.0576190476190463,acid,True,21
novartis,7.94,8.491606421686749,0.5516064216867482,acid,True,21
novartis,4.42,5.209516129032258,0.7895161290322577,acid,False,24
novartis,8.1,7.794139774193548,0.3058602258064518,acid,True,19
novartis,9.75,8.927619047619046,0.8223809523809535,acid,True,23
novartis,8.2,7.4002,0.7997999999999994,acid,True,19
novartis,10.0,8.491606421686749,1.5083935783132514,acid,True,15
novartis,7.5,7.807499999999999,0.3074999999999992,acid,False,25
novartis,7.35,9.345833333333333,1.9958333333333336,acid,False,20
novartis,5.8,6.685910092105263,0.885910092105263,acid,True,16
novartis,4.6,4.6649928189655165,0.0649928189655169,base,True,28
novartis,8.4,8.24716665,0.15283334999999987,base,True,10
novartis,4.9,4.6649928189655165,0.23500718103448381,base,False,25
novartis,4.8,4.6649928189655165,0.13500718103448328,base,True,20
novartis,9.0,9.077055140350877,0.07705514035087724,base,True,12
novartis,8.0,5.900849056603772,2.0991509433962277,base,True,24
novartis,3.6,4.469305583333333,0.869305583333333,base,True,17
avlilumove,7.42,7.532818181818182,0.1128181818181817,base,True,15
avlilumove,9.5,9.923571428571428,0.42357142857142804,base,True,10
avlilumove,9.1,9.606276807228912,0.5062768072289128,base,True,9
avlilumove,3.6,3.596242427272727,0.003757572727272951,acid,True,14
avlilumove,9.4,9.615983340000003,0.21598334000000285,base,True,11
avlilumove,9.0,9.606276807228912,0.6062768072289124,base,True,10
avlilumove,7.96,7.735454545454545,0.2245454545454546,base,True,27
avlilumove,3.73,3.3842857142857143,0.34571428571428564,acid,True,22
avlilumove,9.92,9.606276807228912,0.3137231927710875,base,True,21
avlilumove,8.8,9.293698201754383,0.4936982017543823,base,True,21
avlilumove,4.44,5.209516129032258,0.7695161290322572,acid,True,15
avlilumove,4.31,4.270246745454545,0.0397532545454542,acid,True,30
avlilumove,7.34,7.0716083916083905,0.26839160839160936,base,True,22
avlilumove,8.48,9.026871225352112,0.5468712253521115,base,True,28
avlilumove,7.9,9.077055140350877,1.1770551403508769,base,True,11
avlilumove,5.15,4.3368518518518515,0.8131481481481488,acid,True,22
avlilumove,10.55,10.532680912336078,0.017319087663922872,base,True,9
avlilumove,7.4,7.810117290322581,0.4101172903225807,base,True,20
avlilumove,11.4,11.213333333333333,0.18666666666666742,base,True,9
avlilumove,6.325,4.9175,1.4074999999999998,acid,True,19
avlilumove,9.06,8.498004561643835,0.5619954383561652,base,True,25
avlilumove,8.83,8.803214285714285,0.0267857142857153,base,True,39
avlilumove,8.79,8.95349085365854,0.16349085365854066,base,True,39
avlilumove,9.52,9.606276807228912,0.08627680722891284,base,True,24
avlilumove,3.56,4.029999999999999,0.4699999999999993,acid,True,16
avlilumove,7.85,8.986,1.136000000000001,base,True,22
avlilumove,3.6,3.818878416621633,0.21887841662163288,acid,True,20
avlilumove,3.65,4.0471719523809515,0.3971719523809516,acid,True,22
avlilumove,4.77,5.209516129032258,0.439516129032258,acid,True,25
avlilumove,4.87,4.82902596969697,0.04097403030302971,acid,True,25
avlilumove,9.0,8.95349085365854,0.046509146341460195,base,True,21
avlilumove,9.48,9.606276807228912,0.126276807228912,base,True,13
avlilumove,7.72,7.0716083916083905,0.6483916083916093,base,True,27
avlilumove,8.8,9.026871225352112,0.22687122535211124,base,True,18
avlilumove,9.66,9.026871225352112,0.6331287746478882,base,True,24
avlilumove,7.1,6.386818181818182,0.7131818181818179,base,True,26
avlilumove,5.4,5.575933320000001,0.1759333200000004,base,True,21
avlilumove,5.4,5.575933320000001,0.1759333200000004,base,True,21
avlilumove,9.3,9.071666666666665,0.22833333333333528,base,True,25
avlilumove,10.9,10.949322033898305,0.049322033898304696,base,True,4
avlilumove,8.28,8.95349085365854,0.6734908536585404,base,True,22
avlilumove,8.7,8.718833325,0.01883332500000101,base,True,22
avlilumove,8.15,8.95349085365854,0.8034908536585395,base,True,14
avlilumove,6.0,6.330238095238095,0.3302380952380952,base,True,33
avlilumove,9.56,9.606276807228912,0.04627680722891192,base,True,19
avlilumove,8.4,7.984307363636363,0.4156926363636373,base,True,27
avlilumove,4.7,4.622089552238806,0.07791044776119449,acid,True,15
avlilumove,9.99,9.615983340000003,0.374016659999997,base,True,12
avlilumove,9.32,9.293698201754383,0.02630179824561729,base,True,15
avlilumove,8.7,8.552306999999997,0.14769300000000207,base,True,19
avlilumove,8.22,8.189314096153847,0.03068590384615355,base,True,22
avlilumove,9.23,9.077055140350877,0.1529448596491232,base,True,21
avlilumove,9.86,9.615983340000003,0.24401665999999622,base,True,12
avlilumove,3.86,3.7005882352941177,0.15941176470588214,acid,True,6
avlilumove,9.05,9.026871225352112,0.02312877464788876,base,True,11
avlilumove,5.04,4.82902596969697,0.21097403030302964,acid,True,28
avlilumove,5.03,4.82902596969697,0.20097403030302985,acid,True,28
avlilumove,3.86,3.596242427272727,0.26375757272727274,acid,True,6
avlilumove,9.94,9.923571428571428,0.01642857142857146,base,True,10
avlilumove,9.19,9.293698201754383,0.10369820175438349,base,True,11
avlilumove,8.7,9.026871225352112,0.32687122535211266,base,True,21
avlilumove,8.7,7.984307363636363,0.7156926363636362,base,True,8
avlilumove,9.5,9.026871225352112,0.47312877464788805,base,True,9
avlilumove,9.3,9.293698201754383,0.006301798245617718,base,True,16
avlilumove,9.4,9.077055140350877,0.3229448596491231,base,True,15
avlilumove,9.8,9.923571428571428,0.12357142857142733,base,True,14
avlilumove,9.3,9.606276807228912,0.3062768072289117,base,True,15
avlilumove,9.27,9.606276807228912,0.33627680722891284,base,True,23
avlilumove,8.5,8.803214285714285,0.30321428571428477,base,True,14
avlilumove,9.61,8.95349085365854,0.6565091463414596,base,True,22
avlilumove,10.195,10.44270060015493,0.24770060015493023,base,True,10
avlilumove,9.84,9.293698201754383,0.5463017982456169,base,True,21
avlilumove,9.84,9.077055140350877,0.7629448596491226,base,True,21
avlilumove,10.37,10.255774193548389,0.11422580645161062,base,True,12
avlilumove,10.45,10.13923076923077,0.31076923076923,base,True,13
avlilumove,8.0,9.077055140350877,1.0770551403508772,base,True,20
avlilumove,9.99,10.13923076923077,0.14923076923076906,base,True,11
avlilumove,9.73,9.923571428571428,0.19357142857142762,base,True,12
avlilumove,9.9,9.293698201754383,0.6063017982456174,base,True,27
avlilumove,2.82,3.3200000000000003,0.5000000000000004,acid,True,24
avlilumove,3.21,3.2998224098360653,0.08982240983606538,acid,True,14
avlilumove,10.0,9.923571428571428,0.07642857142857196,base,True,27
avlilumove,7.6,7.984307363636363,0.3843073636363634,base,True,24
avlilumove,7.5,7.984307363636363,0.48430736363636306,base,True,20
avlilumove,7.16,7.532992249193523,0.3729922491935227,base,True,21
avlilumove,7.54,7.532818181818182,0.0071818181818184,base,True,21
avlilumove,10.0,9.802499999999998,0.19750000000000156,base,True,26
avlilumove,3.4,2.6695833333333336,0.7304166666666663,acid,True,31
avlilumove,7.45,7.0716083916083905,0.3783916083916097,base,True,26
avlilumove,7.5,6.827368421052632,0.6726315789473682,base,True,7
avlilumove,9.4,8.95349085365854,0.44650914634146055,base,True,6
avlilumove,8.8,9.026871225352112,0.22687122535211124,base,True,14
avlilumove,9.3,9.293698201754383,0.006301798245617718,base,True,14
avlilumove,4.0,4.326160714285716,0.3261607142857157,base,True,8
avlilumove,2.0,4.33,2.33,base,True,31
avlilumove,8.76,9.075714179264306,0.31571417926430634,base,True,27
avlilumove,7.8,9.016666666666667,1.2166666666666677,base,True,12
avlilumove,8.1,8.452948711538463,0.3529487115384633,base,True,19
avlilumove,7.4,7.0716083916083905,0.32839160839160986,base,True,18
avlilumove,7.4,7.0716083916083905,0.32839160839160986,base,True,18
avlilumove,7.6,7.984307363636363,0.3843073636363634,base,False,28
avlilumove,3.3,4.270246745454545,0.9702467454545456,acid,True,18
avlilumove,2.64,3.2998224098360653,0.6598224098360652,acid,True,13
avlilumove,3.62,3.3842857142857143,0.23571428571428577,acid,True,13
avlilumove,2.9,4.3368518518518515,1.4368518518518516,acid,True,20
avlilumove,3.4,4.82902596969697,1.4290259696969705,acid,True,23
avlilumove,4.09,3.727727272727273,0.36227272727272686,acid,True,20
avlilumove,2.32,2.6695833333333336,0.3495833333333338,acid,True,11
avlilumove,8.4,7.984307363636363,0.4156926363636373,base,True,15
avlilumove,8.26,7.232099571428573,1.027900428571427,base,True,25
avlilumove,5.4,6.928888888888888,1.528888888888888,base,True,8
avlilumove,8.08,7.0716083916083905,1.0083916083916096,base,True,8
avlilumove,10.4,10.13923076923077,0.2607692307692311,base,True,15
avlilumove,10.5,10.13923076923077,0.36076923076923073,base,True,13
avlilumove,10.0,9.606276807228912,0.3937231927710876,base,True,14
avlilumove,10.4,10.13923076923077,0.2607692307692311,base,True,12
avlilumove,9.2,9.604721728581403,0.40472172858140354,base,True,13
avlilumove,9.9,9.923571428571428,0.02357142857142769,base,True,11
avlilumove,9.0,9.077055140350877,0.07705514035087724,base,True,10
avlilumove,8.37,7.232099571428573,1.1379004285714265,base,True,18
avlilumove,9.0,9.077055140350877,0.07705514035087724,base,True,12
avlilumove,8.9,8.279722222222222,0.6202777777777779,base,True,12
