dataset,exp,pred,err,marvin_kind,smarts_agreed,n_atoms
novartis,8.6,7.468552427230048,1.131447572769952,acid,True,22
novartis,8.4,7.525000000000001,0.8749999999999991,acid,True,28
novartis,8.35,7.468552427230048,0.881447572769952,acid,True,27
novartis,8.35,7.468552427230048,0.881447572769952,acid,True,21
novartis,4.9,4.07689393939394,0.8231060606060607,base,True,27
novartis,4.8,3.841131707317073,0.9588682926829266,base,True,27
novartis,7.31,6.497916666666666,0.8120833333333337,acid,True,21
novartis,3.84,4.626823529411762,0.7868235294117625,base,True,27
novartis,7.7,8.424154099206355,0.7241540992063547,base,True,42
novartis,10.4,8.068092105263156,2.331907894736844,acid,True,22
novartis,9.1,9.37261575,0.27261574999999993,base,True,30
novartis,8.4,8.923143617021278,0.5231436170212778,base,True,22
novartis,7.8,8.357775039408867,0.5577750394088676,base,True,35
novartis,7.9,8.079237179487178,0.17923717948717766,base,True,36
novartis,8.59,8.03960396039604,0.5503960396039602,base,True,28
novartis,7.955,7.468552427230048,0.48644757276995243,base,True,28
novartis,8.6,8.923143617021278,0.3231436170212785,base,True,26
novartis,7.74,8.03960396039604,0.2996039603960394,acid,True,19
novartis,3.86,4.3209895849999995,0.46098958499999965,acid,True,24
novartis,9.0,8.64512658227848,0.35487341772151915,base,True,22
novartis,8.5,8.923143617021278,0.4231436170212781,base,True,21
novartis,4.4,6.784310344827586,2.3843103448275853,base,False,30
novartis,4.94,6.784310344827586,1.8443103448275853,base,False,30
novartis,4.8,6.038698630136985,1.2386986301369856,base,False,33
novartis,4.7,6.653838383838384,1.9538383838383835,base,False,31
novartis,4.75,6.495500000000001,1.7455000000000007,base,False,33
novartis,4.7,6.038698630136985,1.3386986301369852,base,False,33
novartis,7.9,6.495500000000001,1.4044999999999996,base,True,12
novartis,9.43,6.700000000000001,2.7299999999999986,base,True,24
novartis,9.46,8.846706345238095,0.6132936547619057,acid,True,26
novartis,8.3,8.923143617021278,0.6231436170212774,base,True,36
novartis,4.63,4.626823529411762,0.0031764705882375566,base,True,24
novartis,3.4,6.653838383838384,3.2538383838383838,base,False,31
novartis,2.3,3.316725881578947,1.0167258815789473,acid,True,17
novartis,3.35,3.438967408888889,0.08896740888888877,acid,True,17
novartis,3.5,3.670333333333334,0.1703333333333341,acid,True,18
novartis,3.6,5.577957746478874,1.9779577464788738,base,True,34
novartis,3.9,4.473362068965518,0.5733620689655177,base,False,29
novartis,4.2,3.841131707317073,0.35886829268292697,acid,True,20
novartis,5.2,4.626823529411762,0.5731764705882378,base,True,23
novartis,2.7,4.90423647008547,2.20423647008547,base,True,36
novartis,3.8,4.590291843283583,0.7902918432835833,acid,True,21
novartis,9.8,9.19998260869565,0.6000173913043501,acid,True,12
novartis,7.6,6.038698630136985,1.5613013698630143,base,True,12
novartis,8.35,8.424154099206355,0.07415409920635518,base,True,36
novartis,4.2,6.653838383838384,2.4538383838383835,base,True,29
novartis,8.6,9.175451974576273,0.5754519745762732,base,True,18
novartis,3.9,4.590291843283583,0.6902918432835832,base,True,20
novartis,4.0,4.185071428571429,0.18507142857142878,acid,True,22
novartis,5.2,8.424154099206355,3.2241540992063547,acid,True,24
novartis,4.35,4.952820000000001,0.6028200000000012,base,True,23
novartis,4.45,3.899285714285715,0.5507142857142853,acid,True,20
novartis,5.0,5.027340425531914,0.027340425531914292,base,False,26
novartis,4.28,4.473362068965518,0.19336206896551733,base,False,29
novartis,9.0,8.923143617021278,0.07685638297872188,base,True,33
novartis,4.7,5.468604895104895,0.7686048951048949,base,True,26
novartis,5.1,5.257600881578947,0.15760088157894714,base,True,21
novartis,8.5,7.8236713286713275,0.6763286713286725,base,True,37
novartis,6.0,4.590291843283583,1.409708156716417,base,True,28
novartis,6.0,4.90423647008547,1.0957635299145299,base,True,25
novartis,4.18,5.257600881578947,1.077600881578947,base,False,28
novartis,10.01,9.072318980861242,0.9376810191387577,acid,True,22
novartis,8.9,9.072318980861242,0.17231898086124176,base,True,24
novartis,3.87,8.923143617021278,5.053143617021278,acid,False,20
novartis,7.2,8.923143617021278,1.723143617021278,base,True,22
novartis,8.375,8.64512658227848,0.27012658227848085,base,True,27
novartis,6.8,7.468552427230048,0.6685524272300478,acid,True,19
novartis,5.2,7.611534396825397,2.411534396825397,base,True,13
novartis,6.5,5.468604895104895,1.0313951048951049,acid,True,15
novartis,9.5,9.527120210227274,0.027120210227273844,base,True,24
novartis,5.3,4.897703703703702,0.4022962962962975,base,True,18
novartis,4.94,8.424154099206355,3.4841540992063544,acid,False,17
novartis,4.1,4.590291843283583,0.49029184328358344,base,True,16
novartis,10.2,9.37261575,0.8273842499999997,base,True,20
novartis,3.7,8.03960396039604,4.3396039603960395,acid,False,12
novartis,3.7,5.257600881578947,1.5576008815789466,acid,True,28
novartis,4.5,5.577957746478874,1.0779577464788739,acid,True,23
novartis,7.0,7.5490476190476175,0.5490476190476175,base,True,27
novartis,5.3,5.027340425531914,0.27265957446808553,base,True,18
novartis,4.6,3.841131707317073,0.7588682926829264,base,True,18
novartis,3.9,3.438967408888889,0.46103259111111106,acid,True,18
novartis,7.5,7.138181818181819,0.3618181818181814,acid,False,19
novartis,8.3,6.653838383838384,1.646161616161617,acid,False,19
novartis,4.2,4.3209895849999995,0.12098958499999934,acid,True,30
novartis,4.5,4.590291843283583,0.09029184328358308,acid,True,32
novartis,5.4,5.027340425531914,0.37265957446808606,base,True,22
novartis,4.0,3.670333333333334,0.3296666666666659,base,False,27
novartis,9.55,9.755759009009006,0.20575900900900557,base,True,11
novartis,8.26,8.129792468081861,0.13020753191813839,acid,True,25
novartis,3.9,3.723239725490196,0.17676027450980403,base,True,18
novartis,7.5,4.952820000000001,2.547179999999999,base,True,11
novartis,10.8,7.244285714285714,3.555714285714287,acid,True,20
novartis,2.9,5.257600881578947,2.357600881578947,base,False,11
novartis,6.9,5.468604895104895,1.4313951048951052,base,True,17
novartis,5.6,5.257600881578947,0.34239911842105286,base,False,23
novartis,6.9,5.027340425531914,1.872659574468086,base,True,17
novartis,4.7,3.723239725490196,0.9767602745098043,base,False,18
novartis,4.5,4.3209895849999995,0.17901041500000048,base,False,18
novartis,6.1,7.468552427230048,1.368552427230048,base,True,24
novartis,5.1,5.139794319148936,0.039794319148936275,base,True,25
novartis,3.6,5.468604895104895,1.868604895104895,base,False,29
novartis,9.9,9.072318980861242,0.8276810191387582,acid,True,17
novartis,8.77,8.03960396039604,0.7303960396039599,base,False,29
novartis,5.9,7.244285714285714,1.3442857142857134,base,True,34
novartis,8.7,8.80029268292683,0.10029268292683113,acid,True,17
novartis,8.4,8.80029268292683,0.40029268292683007,acid,True,18
novartis,3.4,7.8236713286713275,4.423671328671327,acid,True,21
novartis,3.8,4.792523809523809,0.9925238095238091,base,False,23
novartis,5.2,4.792523809523809,0.4074761904761912,base,True,27
novartis,6.3,7.8236713286713275,1.5236713286713277,acid,True,18
novartis,7.2,8.022843319148937,0.8228433191489364,acid,True,17
novartis,4.1,4.952820000000001,0.8528200000000012,base,True,25
novartis,3.2,3.723239725490196,0.5232397254901957,acid,True,24
novartis,3.3,3.723239725490196,0.42323972549019606,acid,True,25
novartis,10.5,7.138181818181819,3.3618181818181814,acid,False,22
novartis,5.8,7.138181818181819,1.3381818181818188,acid,True,21
novartis,5.7,6.653838383838384,0.9538383838383835,acid,True,23
novartis,3.51,3.4547826086956523,0.05521739130434744,acid,True,18
novartis,3.48,3.438967408888889,0.04103259111111113,acid,True,19
novartis,3.0,3.723239725490196,0.7232397254901959,acid,True,18
novartis,3.5,3.3660000000000005,0.13399999999999945,acid,True,21
novartis,3.9,4.185071428571429,0.28507142857142886,acid,True,15
novartis,4.1,3.841131707317073,0.25886829268292644,acid,True,24
novartis,3.2,4.473362068965518,1.2733620689655174,acid,True,28
novartis,4.2,4.590291843283583,0.3902918432835829,acid,True,30
novartis,4.45,4.185071428571429,0.2649285714285714,acid,True,24
novartis,3.9,3.438967408888889,0.46103259111111106,acid,True,24
novartis,3.9,3.4547826086956523,0.44521739130434757,acid,True,21
novartis,4.39,3.841131707317073,0.5488682926829265,acid,True,26
novartis,3.3,6.700000000000001,3.4000000000000012,base,False,32
novartis,3.3,5.577957746478874,2.277957746478874,base,False,29
novartis,11.7,9.45308,2.2469199999999994,acid,True,15
novartis,8.3,9.316164603550295,1.016164603550294,acid,True,13
novartis,3.8,7.5490476190476175,3.7490476190476176,base,False,22
novartis,3.9,6.653838383838384,2.7538383838383838,base,False,32
novartis,3.8,5.257600881578947,1.457600881578947,base,False,28
novartis,3.75,6.653838383838384,2.9038383838383837,base,False,32
novartis,3.6,5.577957746478874,1.9779577464788738,base,False,29
novartis,9.3,7.468552427230048,1.831447572769953,acid,True,32
novartis,8.7,6.700000000000001,1.9999999999999982,acid,False,21
novartis,5.3,6.784310344827586,1.4843103448275858,acid,True,11
novartis,8.55,7.611534396825397,0.9384656031746035,base,True,28
novartis,8.845,9.072318980861242,0.22731898086124147,base,True,25
novartis,7.3,8.424154099206355,1.124154099206355,acid,True,25
novartis,8.2,7.218221649484537,0.9817783505154623,acid,False,31
novartis,6.4,5.468604895104895,0.9313951048951052,base,True,27
novartis,7.87,6.653838383838384,1.2161616161616164,acid,True,21
novartis,7.94,6.959968750000002,0.9800312499999988,acid,True,21
novartis,4.42,8.735251141552508,4.315251141552508,acid,False,24
novartis,8.1,8.424154099206355,0.3241540992063552,acid,True,19
novartis,9.75,9.175451974576273,0.5745480254237272,acid,True,23
novartis,8.2,8.424154099206355,0.22415409920635554,acid,True,19
novartis,10.0,9.421452379310344,0.5785476206896565,acid,True,15
novartis,7.5,7.3289189189189194,0.17108108108108055,acid,False,25
novartis,7.35,8.068092105263156,0.7180921052631568,acid,False,20
novartis,5.8,7.468552427230048,1.6685524272300478,acid,True,16
novartis,4.6,5.027340425531914,0.42734042553191465,base,True,28
novartis,8.4,9.072318980861242,0.6723189808612418,base,True,10
novartis,4.9,5.139794319148936,0.23979431914893556,base,False,25
novartis,4.8,4.626823529411762,0.17317647058823749,base,True,20
novartis,9.0,8.831307474137933,0.16869252586206684,base,True,12
novartis,8.0,6.653838383838384,1.3461616161616163,base,True,24
novartis,3.6,4.0249795918367335,0.4249795918367334,base,True,17
avlilumove,7.42,7.525000000000001,0.10500000000000131,base,True,15
avlilumove,9.5,9.63441516766467,0.13441516766467032,base,True,10
avlilumove,9.1,9.45308,0.3530800000000003,base,True,9
avlilumove,3.6,3.438967408888889,0.16103259111111123,acid,True,14
avlilumove,9.4,9.45308,0.05307999999999957,base,True,11
avlilumove,9.0,9.072318980861242,0.07231898086124211,base,True,10
avlilumove,7.96,7.5490476190476175,0.4109523809523825,base,True,27
avlilumove,3.73,3.438967408888889,0.2910325911111111,acid,True,22
avlilumove,9.92,9.527120210227274,0.3928797897727261,base,True,21
avlilumove,8.8,9.175451974576273,0.3754519745762721,base,True,21
avlilumove,4.44,4.792523809523809,0.3525238095238086,acid,True,15
avlilumove,4.31,4.3209895849999995,0.010989584999999913,acid,True,30
avlilumove,7.34,7.218221649484537,0.12177835051546282,base,True,22
avlilumove,8.48,9.072318980861242,0.5923189808612417,base,True,28
avlilumove,7.9,8.424154099206355,0.5241540992063545,base,True,11
avlilumove,5.15,4.792523809523809,0.3574761904761914,acid,True,22
avlilumove,10.55,10.61905797101449,0.06905797101448918,base,True,9
avlilumove,7.4,7.4990476190476185,0.09904761904761816,base,True,20
avlilumove,11.4,11.371346153846153,0.028653846153847695,base,True,9
avlilumove,6.325,5.577957746478874,0.7470422535211263,acid,True,19
avlilumove,9.06,8.923143617021278,0.13685638297872238,base,True,25
avlilumove,8.83,8.923143617021278,0.09314361702127805,base,True,39
avlilumove,8.79,8.923143617021278,0.13314361702127897,base,True,39
avlilumove,9.52,9.527120210227274,0.007120210227274271,base,True,24
avlilumove,3.56,3.438967408888889,0.1210325911111112,acid,True,16
avlilumove,7.85,8.079237179487178,0.22923717948717837,base,True,22
avlilumove,3.6,3.438967408888889,0.16103259111111123,acid,True,20
avlilumove,3.65,3.670333333333334,0.020333333333334203,acid,True,22
avlilumove,4.77,4.90423647008547,0.13423647008547057,acid,True,25
avlilumove,4.87,4.90423647008547,0.03423647008547004,acid,True,25
avlilumove,9.0,9.072318980861242,0.07231898086124211,base,True,21
avlilumove,9.48,9.421452379310344,0.05854762068965691,base,True,13
avlilumove,7.72,7.803333333333335,0.08333333333333481,base,True,27
avlilumove,8.8,8.846706345238095,0.04670634523809447,base,True,18
avlilumove,9.66,9.19998260869565,0.4600173913043495,base,True,24
avlilumove,7.1,7.218221649484537,0.1182216494845374,base,True,26
avlilumove,5.4,7.218221649484537,1.8182216494845367,base,True,21
avlilumove,5.4,7.159655176866954,1.7596551768669535,base,True,21
avlilumove,9.3,9.370787557692305,0.07078755769230405,base,True,25
avlilumove,10.9,10.979754098360658,0.07975409836065772,base,True,4
avlilumove,8.28,8.64512658227848,0.3651265822784815,base,True,22
avlilumove,8.7,8.64512658227848,0.054873417721518436,base,True,22
avlilumove,8.15,8.735251141552508,0.5852511415525079,base,True,14
avlilumove,6.0,7.611534396825397,1.6115343968253972,base,True,33
avlilumove,9.56,9.63441516766467,0.07441516766466982,base,True,19
avlilumove,8.4,8.068092105263156,0.3319078947368439,base,True,27
avlilumove,4.7,4.590291843283583,0.1097081567164171,acid,True,15
avlilumove,9.99,9.97819526627219,0.011804733727810657,base,True,12
avlilumove,9.32,9.199959459459462,0.12004054054053803,base,True,15
avlilumove,8.7,6.653838383838384,2.0461616161616156,base,True,19
avlilumove,8.22,8.064161676646705,0.1558383233532954,base,True,22
avlilumove,9.23,9.316164603550295,0.08616460355029432,base,True,21
avlilumove,9.86,9.85106896551724,0.008931034482760225,base,True,12
avlilumove,3.86,3.670333333333334,0.18966666666666576,acid,True,6
avlilumove,9.05,9.19998260869565,0.14998260869564994,base,True,11
avlilumove,5.04,4.952820000000001,0.08717999999999915,acid,True,28
avlilumove,5.03,4.952820000000001,0.07717999999999936,acid,True,28
avlilumove,3.86,3.498032258064516,0.3619677419354841,acid,True,6
avlilumove,9.94,9.986428571428572,0.046428571428572596,base,True,10
avlilumove,9.19,9.316164603550295,0.12616460355029524,base,True,11
avlilumove,8.7,8.424154099206355,0.27584590079364446,base,True,21
avlilumove,8.7,8.80029268292683,0.10029268292683113,base,True,8
avlilumove,9.5,9.199959459459462,0.30004054054053775,base,True,9
avlilumove,9.3,9.370787557692305,0.07078755769230405,base,True,16
avlilumove,9.4,9.072318980861242,0.32768101913875824,base,True,15
avlilumove,9.8,9.755759009009006,0.04424099099099443,base,True,14
avlilumove,9.3,9.527120210227274,0.22712021022727313,base,True,15
avlilumove,9.27,9.199959459459462,0.07004054054053732,base,True,23
avlilumove,8.5,8.357775039408867,0.14222496059113254,base,True,14
avlilumove,9.61,9.63441516766467,0.02441516766467089,base,True,22
avlilumove,10.195,10.280774647887327,0.0857746478873267,base,True,10
avlilumove,9.84,9.63441516766467,0.20558483233532954,base,True,21
avlilumove,9.84,9.421452379310344,0.41854762068965634,base,True,21
avlilumove,10.37,10.328888888888889,0.04111111111111043,base,True,12
avlilumove,10.45,9.97819526627219,0.47180473372780973,base,True,13
avlilumove,8.0,9.072318980861242,1.072318980861242,base,True,20
avlilumove,9.99,10.280774647887327,0.29077464788732676,base,True,11
avlilumove,9.73,9.755759009009006,0.02575900900900585,base,True,12
avlilumove,9.9,9.45308,0.44692000000000043,base,True,27
avlilumove,2.82,3.1676343283582105,0.3476343283582106,acid,True,24
avlilumove,3.21,3.1676343283582105,0.042365671641789504,acid,True,14
avlilumove,10.0,9.527120210227274,0.47287978977272616,base,True,27
avlilumove,7.6,7.468552427230048,0.131447572769952,base,True,24
avlilumove,7.5,7.5490476190476175,0.04904761904761745,base,True,20
avlilumove,7.16,7.468552427230048,0.3085524272300475,base,True,21
avlilumove,7.54,7.5490476190476175,0.009047619047617417,base,True,21
avlilumove,10.0,9.45308,0.5469200000000001,base,True,26
avlilumove,3.4,2.930822580645161,0.46917741935483903,acid,True,31
avlilumove,7.45,7.468552427230048,0.018552427230047464,base,True,26
avlilumove,7.5,8.03960396039604,0.5396039603960396,base,True,7
avlilumove,9.4,9.072318980861242,0.32768101913875824,base,True,6
avlilumove,8.8,9.316164603550295,0.516164603550294,base,True,14
avlilumove,9.3,9.45308,0.15307999999999922,base,True,14
avlilumove,4.0,7.218221649484537,3.218221649484537,base,True,8
avlilumove,2.0,7.468552427230048,5.468552427230048,base,True,31
avlilumove,8.76,8.846706345238095,0.0867063452380954,base,True,27
avlilumove,7.8,8.36059523809524,0.5605952380952397,base,True,12
avlilumove,8.1,6.038698630136985,2.0613013698630143,base,True,19
avlilumove,7.4,6.959968750000002,0.44003124999999876,base,True,18
avlilumove,7.4,6.959968750000002,0.44003124999999876,base,True,18
avlilumove,7.6,7.8236713286713275,0.22367132867132788,base,False,28
avlilumove,3.3,3.723239725490196,0.42323972549019606,acid,True,18
avlilumove,2.64,2.930822580645161,0.29082258064516076,acid,True,13
avlilumove,3.62,3.438967408888889,0.18103259111111125,acid,True,13
avlilumove,2.9,3.316725881578947,0.4167258815789472,acid,True,20
avlilumove,3.4,3.220808823529412,0.1791911764705878,acid,True,23
avlilumove,4.09,3.498032258064516,0.5919677419354841,acid,True,20
avlilumove,2.32,2.482166666666667,0.16216666666666724,acid,True,11
avlilumove,8.4,8.36059523809524,0.03940476190476083,base,True,15
avlilumove,8.26,8.03960396039604,0.22039603960396015,base,True,25
avlilumove,5.4,8.064161676646705,2.664161676646705,base,True,8
avlilumove,8.08,8.079237179487178,0.00076282051282206,base,True,8
avlilumove,10.4,10.328888888888889,0.07111111111111157,base,True,15
avlilumove,10.5,10.328888888888889,0.1711111111111112,base,True,13
avlilumove,10.0,10.280774647887327,0.280774647887327,base,True,14
avlilumove,10.4,10.280774647887327,0.11922535211267338,base,True,12
avlilumove,9.2,9.37261575,0.1726157500000003,base,True,13
avlilumove,9.9,9.97819526627219,0.0781952662721892,base,True,11
avlilumove,9.0,8.923143617021278,0.07685638297872188,base,True,10
avlilumove,8.37,8.64512658227848,0.27512658227848164,base,True,18
avlilumove,9.0,8.831307474137933,0.16869252586206684,base,True,12
avlilumove,8.9,8.64512658227848,0.2548734177215195,base,True,12
